m0_binning   50  10  500  10
m12_binning  26  100  350  10
NscanPoints  1300
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   260    150      39.220    282    258     50     66     66     97
   260    160      29.260    335    253     90     65     86     98
   260    170      21.620    412    315     99     81     81    114
   260    180      16.660    469    303    123     58     81    114
   260    190      12.680    534    275    138     61    108    114
   260    200       9.927    594    270    154     76    127     94
   260    210       7.862    626    258    171     65    122    124
   260    220       6.204    621    239    155     61    132    101
   260    230       4.927    688    213    218     71    127    110
   260    240       4.009    693    234    182     95    125     86
   260    250       3.216    655    183    195     68    135     77
   260    260       2.626    671    176    226     60    127     82
   260    270       2.157    697    149    194     63    107     86
   260    280       1.739    664    156    192     57    130     76
   260    290       1.446    688    138    217     50    155     68
   260    300       1.196    840    185    250     67    193    101
   260    310       0.991    849    149    217     55    202    101
   260    320       0.841    891    175    216     44    199    115
   260    330       0.695    910    173    243     47    246     89
   260    340       0.588    878    160    215     45    209     87
   260    350       0.495    895    138    198     48    191     85
   270    100    2253.000      4      7      0      0      1      4
   270    110     210.400     28     35      1      7      6      7
   270    120     117.000     49     68      8      7     17     24
   270    130      76.070     72    106     13     23     15     44
   270    140      53.110    107    149     17     18     33     48
   270    150      37.920    307    265     66     54     71     92
   270    160      28.040    381    258     92     67    104    103
   270    170      21.130    440    254     93     66     95    111
   270    180      16.050    507    284    124     85    118     95
   270    190      12.210    560    285    127     85    119    117
   270    200       9.653    588    260    164     75    129     94
   270    210       7.579    639    237    144     65    127     86
   270    220       6.093    685    269    168     81    120    116
   270    230       4.859    669    242    195     74    129    112
   270    240       3.918    706    205    203     69    156     85
   270    250       3.155    677    219    208     58    146    110
   270    260       2.568    693    174    195     65    136     81
   270    270       2.113    691    165    223     55    115     84
   270    280       1.710    677    147    203     41    123     58
   270    290       1.423    637    167    252     44    135     68
   270    300       1.166    841    183    220     53    242     98
   270    310       0.978    846    178    219     54    208    120
   270    320       0.823    919    165    242     46    202     97
   270    330       0.679    926    154    265     52    213     81
   270    340       0.577    902    163    255     47    216     74
   270    350       0.484    902    148    231     44    227     81
   280    100    1983.000      0      4      0      0      3      5
   280    110     197.000     28     33      8      6      7      7
   280    120     111.500     50     55      6     17     12     30
   280    130      72.710    100     86     16     27     21     41
   280    140      51.050    113    153     26     19     37     60
   280    150      36.530    306    265     77     81     75    108
   280    160      26.880    383    260     79     71     98    119
   280    170      20.420    424    299    106     70    109    115
   280    180      15.450    490    273    125     69    112    121
   280    190      12.000    549    272    166     70    120    115
   280    200       9.345    591    269    146     66    119    119
   280    210       7.353    679    271    176     69    119     98
   280    220       5.940    712    243    191     88    139     96
   280    230       4.717    742    223    202     80    145     97
   280    240       3.809    678    236    237     80    137     97
   280    250       3.052    706    210    205     76    137     89
   280    260       2.502    720    156    218     72    133     89
   280    270       2.039    647    180    241     59    147     90
   280    280       1.678    682    134    229     41    128     78
   280    290       1.376    677    135    208     56    110     76
   280    300       1.150    897    165    221     66    204    104
   280    310       0.953    889    157    259     44    228    105
   280    320       0.794    888    177    242     46    205    108
   280    330       0.662    848    161    238     39    223    109
   280    340       0.565    885    154    246     44    219     75
   280    350       0.478    879    147    256     41    203     83
   290    100    1664.000      4      7      0      1      3      2
   290    110     185.300     19     41      7      4     10      9
   290    120     107.000     62     67     11     13     16     25
   290    130      70.720     89    104     19     16     23     34
   290    140      49.180    127    124     19     23     37     48
   290    150      35.530    164    184     31     34     46     70
   290    160      25.950    350    297    111    107     82    111
   290    170      19.660    419    303    109     85     98    112
   290    180      15.130    494    295    126     88     97    110
   290    190      11.580    573    299    160     68    122     97
   290    200       9.091    625    326    170     66    129    109
   290    210       7.139    693    266    192     88    150    115
   290    220       5.757    694    227    226     74    159    130
   290    230       4.588    710    237    212     73    134    109
   290    240       3.724    693    233    243     79    127     98
   290    250       3.020    686    195    229     77    160    106
   290    260       2.444    748    187    230     58    158    104
   290    270       1.989    696    182    252     75    118     89
   290    280       1.630    609    154    259     52    136     71
   290    290       1.359    707    148    237     63    144     63
   290    300       1.120    941    212    239     48    219     97
   290    310       0.929    909    193    250     70    226    102
   290    320       0.776    951    192    261     54    199     91
   290    330       0.654    913    169    253     38    226    105
   290    340       0.548    880    142    250     47    205     91
   290    350       0.468    961    155    262     38    231     83
   300    100    1343.000      3     13      0      0      1      4
   300    110     173.400     27     28      6     11     10     11
   300    120     102.700     45     66      2     10     15     24
   300    130      67.840     86     95     14     16     21     35
   300    140      47.080    121    134     18     23     36     47
   300    150      34.300    177    170     33     17     31     65
   300    160      25.050    354    301     88     65     85    111
   300    170      19.090    396    326    127     91    105    115
   300    180      14.370    484    310    135     86    101    138
   300    190      11.170    561    295    169     84    139    114
   300    200       8.777    613    318    158     97    130    124
   300    210       6.931    671    267    172     84    144    101
   300    220       5.502    728    273    172     77    165    116
   300    230       4.425    709    264    204     75    149    107
   300    240       3.625    719    221    257     75    159    100
   300    250       2.935    751    202    231     92    165    102
   300    260       2.361    729    207    229     68    165    114
   300    270       1.960    711    165    260     77    160    112
   300    280       1.611    704    163    254     53    156     78
   300    290       1.330    875    218    280     62    175    119
   300    300       1.103    894    181    264     61    227     99
   300    310       0.921    970    178    248     45    220     91
   300    320       0.761    986    163    272     66    206     92
   300    330       0.642    884    170    282     50    215     84
   300    340       0.547    927    168    256     41    224     96
   300    350       0.458    925    131    280     44    197     78
   310    100     989.800      3      8      0      2      1      6
   310    110     165.000     29     42      5     10     14     20
   310    120      98.210     63     57      7     13     17     23
   310    130      64.510     93     99     10     21     26     44
   310    140      45.590    127    123     16     22     33     41
   310    150      32.850    181    147     32     41     42     62
   310    160      24.380    235    184     28     34     58     83
   310    170      18.210    404    324    115    102     98     95
   310    180      14.070    482    319    136     96    106    120
   310    190      10.830    595    280    151     86    103    128
   310    200       8.587    654    295    179     87    130    126
   310    210       6.736    687    265    190     88    144    131
   310    220       5.415    721    282    193     62    149    117
   310    230       4.298    743    236    212     74    163    104
   310    240       3.547    777    228    248     92    149    108
   310    250       2.848    732    203    242     65    194    129
   310    260       2.339    770    185    286     83    163     95
   310    270       1.904    734    197    267     64    168     73
   310    280       1.562    718    178    257     55    171    100
   310    290       1.297    865    183    262     68    224    119
   310    300       1.061    902    195    267     79    232    106
   310    310       0.904    917    188    276     62    232     96
   310    320       0.750    917    160    262     68    228    105
   310    330       0.629    883    164    280     49    221     95
   310    340       0.532    905    139    275     49    221    100
   310    350       0.453    949    149    267     53    211     94
   320    100     659.400      9     13      0      0      4      3
   320    110     154.900     26     53      7      9      7     21
   320    120      94.050     44     80     19     17     18     13
   320    130      62.320     78    114     19     12     26     36
   320    140      43.960    127    139     23     26     30     50
   320    150      31.800    170    172     32     28     47     66
   320    160      23.570    194    209     50     29     52     73
   320    170      17.790    354    290     75     51     84    124
   320    180      13.410    492    325    149     98    116    125
   320    190      10.430    544    304    187    103    124    132
   320    200       8.211    562    291    171     99    142    140
   320    210       6.530    710    311    190     96    143    150
   320    220       5.237    699    261    181     81    145    109
   320    230       4.241    749    265    236     80    156    115
   320    240       3.424    796    258    225     86    162    121
   320    250       2.794    697    225    235     74    174    101
   320    260       2.276    733    201    251     78    174    110
   320    270       1.871    734    182    278     82    177     79
   320    280       1.524    697    149    297     68    145     85
   320    290       1.261    888    204    312     78    215    119
   320    300       1.051    945    216    268     67    235    114
   320    310       0.876    978    187    292     75    213     93
   320    320       0.744    924    174    284     56    216    115
   320    330       0.624    958    140    243     42    226     92
   320    340       0.523    955    150    303     57    208     87
   320    350       0.445    947    133    263     50    236     76
   330    100     472.300     16     20      3      1      2     10
   330    110     151.300     34     48      6      2     12     22
   330    120      89.370     53     64     10     16     15     33
   330    130      60.700     79     89     13     25     21     46
   330    140      42.280    113    139     23     21     39     46
   330    150      30.770    135    161     24     27     43     51
   330    160      22.790    211    190     40     37     47     72
   330    170      17.300    244    249     50     47     52     83
   330    180      13.070    445    333    144    110    102    107
   330    190      10.190    559    353    169     91    119    134
   330    200       8.002    589    310    202    111    134    149
   330    210       6.397    683    313    202     82    155    123
   330    220       5.109    729    262    211     91    189    137
   330    230       4.117    706    286    235     76    163    112
   330    240       3.307    772    245    241     80    157    118
   330    250       2.698    722    195    254     95    167    115
   330    260       2.228    722    212    266     87    165    121
   330    270       1.814    791    207    289     81    156    106
   330    280       1.512    771    176    290     64    169    106
   330    290       1.236    850    187    312     85    256    126
   330    300       1.026    925    198    330     54    235    105
   330    310       0.863    971    173    306     56    216    114
   330    320       0.725   1011    169    295     52    211     82
   330    330       0.604    991    151    288     53    207     84
   330    340       0.517    983    157    298     51    216     72
   330    350       0.438    953    121    252     38    210     71
   340    100     379.900     20     25      1      4      5     13
   340    110     142.000     41     69      3     11     11     20
   340    120      86.390     61     66     15     11     11     16
   340    130      58.300     74    107     15     13     28     25
   340    140      40.970    108    159     19     22     29     44
   340    150      29.350    139    175     30     24     50     69
   340    160      22.430    228    194     43     35     43     81
   340    170      16.580    265    238     57     48     60     75
   340    180      12.790    337    258     70     67     83     95
   340    190       9.753    552    319    176    109    135    121
   340    200       7.782    600    304    182    108    138    127
   340    210       6.218    654    316    218     95    142    136
   340    220       4.973    710    285    218    101    164    129
   340    230       3.940    755    269    241     73    181    116
   340    240       3.227    767    257    247     86    177    112
   340    250       2.615    742    206    231     92    175    130
   340    260       2.146    728    199    268     72    167    123
   340    270       1.792    750    194    275     87    178     84
   340    280       1.481    737    208    268     70    172    110
   340    290       1.199    927    230    318     85    197    131
   340    300       1.004    990    208    293     58    248    115
   340    310       0.847    948    188    347     70    226     94
   340    320       0.708    995    182    291     63    247    112
   340    330       0.593    906    183    316     51    211     83
   340    340       0.501   1011    119    266     53    203    101
   340    350       0.426    984    150    291     38    207     69
   350    100     327.700     16     26      1      6      5      4
   350    110     135.700     34     55      9     10      7     26
   350    120      82.530     56     52     12     11     11     24
   350    130      55.660     89    104     21     23     30     36
   350    140      39.220    124    130     31     21     34     38
   350    150      28.820    137    158     32     37     44     62
   350    160      21.290    181    170     43     45     41     58
   350    170      16.120    250    182     52     32     61     89
   350    180      12.360    301    234     59     46     74     89
   350    190       9.518    541    349    196    104    120    140
   350    200       7.521    631    265    181    124    139    124
   350    210       5.965    688    291    184    101    150    122
   350    220       4.754    680    299    204    105    170    110
   350    230       3.867    752    274    217     83    168    149
   350    240       3.111    710    251    243     88    167    142
   350    250       2.546    778    200    241    105    208    109
   350    260       2.107    749    205    268     88    178    108
   350    270       1.738    761    202    288     88    180     89
   350    280       1.437    790    183    286     69    172     99
   350    290       1.195    962    219    333     71    226    137
   350    300       0.993    995    206    324     61    252    118
   350    310       0.825    898    205    329     70    221    107
   350    320       0.689   1009    146    322     66    249    104
   350    330       0.588    952    168    320     62    234    100
   350    340       0.499   1002    156    335     51    248     77
   350    350       0.421    958    140    303     40    220     81
   360    100     293.300     13     18      2      1      3     17
   360    110     129.600     33     58      6      3      5     24
   360    120      81.330     72     75      9     11     11     29
   360    130      53.920     78    111     25     23     21     41
   360    140      38.100    117    141     27     30     34     42
   360    150      27.760    175    155     28     28     53     49
   360    160      20.360    193    183     36     35     52     64
   360    170      15.620    230    195     57     55     57     90
   360    180      12.020    295    230     66     56     74     85
   360    190       9.316    386    233     96     57     78    114
   360    200       7.205    639    295    184    114    128    144
   360    210       5.777    620    300    179    107    154    136
   360    220       4.651    676    265    238    109    149    131
   360    230       3.701    708    262    237     95    176    127
   360    240       3.058    724    276    233     80    216    142
   360    250       2.507    717    243    306    103    178    110
   360    260       2.041    764    205    312     79    190    111
   360    270       1.683    805    187    322    104    165    103
   360    280       1.402    783    193    312     85    168    105
   360    290       1.146    968    195    335     75    250    119
   360    300       0.960    930    185    359     73    253    132
   360    310       0.810    993    193    308     77    231    117
   360    320       0.679    932    153    345     65    248     99
   360    330       0.573    960    159    315     53    231     94
   360    340       0.484    968    152    309     43    211     81
   360    350       0.412   1007    145    302     49    217     77
   370    100     264.700     25     28      2      4      6     12
   370    110     123.800     38     54      6      7     12     17
   370    120      76.590     58     73      7     10     17     52
   370    130      52.250     88    110     12     21     31     35
   370    140      36.560    135    121     19     21     34     42
   370    150      26.660    149    152     30     29     35     53
   370    160      19.920    170    188     35     41     57     63
   370    170      15.070    223    221     41     43     61     95
   370    180      11.490    305    233     55     50     68     74
   370    190       9.059    351    239     78     60     87     91
   370    200       6.989    583    319    185    133    142    159
   370    210       5.595    614    298    227    125    138    143
   370    220       4.531    679    302    221     98    150    140
   370    230       3.661    721    291    251     93    179    131
   370    240       2.954    724    262    231    100    192    154
   370    250       2.413    785    254    286    110    172    145
   370    260       1.992    773    211    329     94    187    110
   370    270       1.637    763    218    317     96    165    101
   370    280       1.352    781    179    315     95    162     99
   370    290       1.138    925    220    346     93    262    136
   370    300       0.950   1077    200    332     74    249    141
   370    310       0.784    989    175    342     76    234    114
   370    320       0.668    986    140    353     69    233    104
   370    330       0.556    974    141    364     67    256     87
   370    340       0.472    976    157    316     65    222     81
   370    350       0.404    976    140    311     59    245     97
   380    100     241.800     26     40      3      2      4     16
   380    110     120.200     31     62      8      8     23     21
   380    120      74.210     57     58      3     15     26     32
   380    130      49.880    113     95     26     18     24     39
   380    140      35.230    130    114     22     17     42     50
   380    150      25.810    172    148     31     25     33     70
   380    160      19.140    183    190     52     35     31     81
   380    170      14.550    228    197     44     47     49     89
   380    180      11.440    285    216     67     43     71     86
   380    190       8.692    338    193     72     66     96     88
   380    200       6.933    395    236     91     77    102    132
   380    210       5.495    664    294    222    118    166    166
   380    220       4.350    716    281    238    112    162    134
   380    230       3.541    674    285    248    133    145    129
   380    240       2.912    715    290    210     94    207    158
   380    250       2.382    758    233    281     97    202    150
   380    260       1.925    813    221    321    110    188    143
   380    270       1.591    860    210    319     95    166    107
   380    280       1.319    846    175    308     85    151     87
   380    290       1.106    933    194    367     83    250    112
   380    300       0.923    952    225    329     82    228    126
   380    310       0.777   1007    198    359     76    227    111
   380    320       0.651    987    176    340     64    237    113
   380    330       0.552   1003    142    337     59    237    104
   380    340       0.462    973    168    318     63    249     96
   380    350       0.396   1024    130    309     53    222     89
   390    100     226.100     22     41      1      1      5     14
   390    110     114.800     45     52      8      5     11     26
   390    120      72.080     70     91      8     16     21     39
   390    130      48.640     74    105     18     20     25     42
   390    140      34.270    132    137     31     20     41     47
   390    150      24.900    196    167     36     36     40     61
   390    160      18.500    194    165     43     28     60     65
   390    170      14.260    236    185     65     48     67     71
   390    180      10.940    261    231     71     58     65     90
   390    190       8.514    336    230     71     54     69     95
   390    200       6.650    368    247    105     52     96    120
   390    210       5.289    652    337    210    113    153    175
   390    220       4.191    692    287    273    125    152    129
   390    230       3.415    701    270    252    107    176    145
   390    240       2.825    678    276    240    118    176    144
   390    250       2.286    727    256    286     86    213    142
   390    260       1.889    807    229    345    113    213    147
   390    270       1.560    840    224    346     94    203    101
   390    280       1.281    879    189    328     96    184    119
   390    290       1.074    949    237    368     85    262    126
   390    300       0.891    950    198    334     69    287    142
   390    310       0.754    964    190    397     61    240     94
   390    320       0.633    980    178    363     54    243     99
   390    330       0.536   1020    152    349     61    232     98
   390    340       0.454    965    165    314     60    260     95
   390    350       0.386    918    120    362     36    204     91
   400    100     211.200     28     33      0      4      8     17
   400    110     110.000     44     75      3     11     10     28
   400    120      69.020     55     88     11     13     21     32
   400    130      47.020    108    125     18     29     22     31
   400    140      33.030    134    144     14     27     36     49
   400    150      23.960    136    150     36     34     42     51
   400    160      18.200    198    188     36     33     47     72
   400    170      13.760    204    205     42     42     65     84
   400    180      10.600    261    220     55     39     86     89
   400    190       8.221    315    214     79     68     67     84
   400    200       6.484    359    228     77     53    100     97
   400    210       5.251    489    244    114     74    115    114
   400    220       4.134    657    299    241    137    180    166
   400    230       3.357    717    296    267    100    187    123
   400    240       2.720    638    267    252    112    196    142
   400    250       2.238    758    233    258    109    204    153
   400    260       1.819    784    242    318    136    181    129
   400    270       1.506    811    220    336    120    185    117
   400    280       1.268    825    209    328     98    179    108
   400    290       1.057    980    204    357    112    270    122
   400    300       0.880    998    209    379     75    244    127
   400    310       0.736    996    168    379     62    248    113
   400    320       0.627   1018    169    342     55    235     87
   400    330       0.522    967    164    387     66    224     95
   400    340       0.448   1036    137    355     50    208    111
   400    350       0.382    996    144    341     62    231     96
   410    100     201.200     18     38      6      7      5     12
   410    110     105.700     42     71      7      5      9     36
   410    120      67.140     56     84     13     14     25     34
   410    130      45.330    112    109     27     23     21     45
   410    140      32.360    132    146     28     32     30     55
   410    150      23.250    164    162     32     29     41     48
   410    160      17.540    170    176     36     35     32     61
   410    170      13.420    237    183     47     43     60     70
   410    180      10.260    268    229     64     50     68     77
   410    190       8.023    296    224     96     52     68    107
   410    200       6.336    335    253     96     66     87    102
   410    210       5.069    440    241     98     59     98    134
   410    220       3.942    694    306    258    128    176    158
   410    230       3.214    716    296    265    114    174    115
   410    240       2.680    648    276    262    109    189    163
   410    250       2.196    686    223    275     79    208    150
   410    260       1.798    794    234    330     99    192    121
   410    270       1.490    809    205    362    118    179    101
   410    280       1.234    838    204    393     90    184    120
   410    290       1.022   1013    217    396     93    272    138
   410    300       0.852    996    217    372     88    278    124
   410    310       0.712    951    186    357     77    208    113
   410    320       0.607    988    164    378     53    228    102
   410    330       0.510    983    173    357     57    246     99
   410    340       0.438   1023    161    344     54    226     74
   410    350       0.371   1001    128    338     46    244     88
   420    100     190.800     23     38      4      8      8     10
   420    110     102.100     49     54      5      9     10     30
   420    120      64.890     67     93      8     14     20     33
   420    130      43.850     97    111     19     22     33     30
   420    140      30.560    125    125     27     32     32     44
   420    150      22.520    140    158     32     29     37     62
   420    160      16.960    171    155     43     37     52     66
   420    170      12.910    211    167     43     38     58     80
   420    180       9.890    247    234     57     49     64     86
   420    190       7.766    302    225     65     42     80     91
   420    200       6.018    375    233     88     55     81    114
   420    210       4.796    414    260    110     80    103    100
   420    220       3.949    478    258    110     66    152    106
   420    230       3.141    742    298    268    100    202    151
   420    240       2.560    658    270    240    107    194    152
   420    250       2.111    706    254    309     93    199    140
   420    260       1.727    743    228    311     85    207    122
   420    270       1.450    751    233    375    118    215    132
   420    280       1.189    836    203    365    134    204    108
   420    290       1.008   1029    247    387    115    247    132
   420    300       0.848   1002    223    380     83    267    123
   420    310       0.713   1050    228    391     80    249    127
   420    320       0.592   1023    165    373     78    257     88
   420    330       0.507    993    182    353     68    229     84
   420    340       0.430   1029    149    357     60    264     92
   420    350       0.362   1006    142    364     59    242     81
   430    100     181.600     24     32      2      9     12     20
   430    110      98.840     46     55      7      5     23     26
   430    120      62.540     67     88      6     16     15     46
   430    130      42.460     78    116     12     17     22     47
   430    140      30.010    140    125     32     38     34     48
   430    150      21.730    145    167     42     32     39     49
   430    160      16.620    165    161     44     42     52     60
   430    170      12.360    201    203     58     27     47     74
   430    180       9.498    273    197     63     31     72     93
   430    190       7.501    284    223     80     55     82     95
   430    200       5.869    326    239     89     66     81    116
   430    210       4.736    392    238    105     67    106    128
   430    220       3.799    449    212    132     72    115    133
   430    230       3.116    515    267    162     66    134    139
   430    240       2.510    675    261    241    128    209    138
   430    250       2.042    710    241    273    134    216    120
   430    260       1.700    813    235    310    104    170    111
   430    270       1.406    763    231    382    124    210    134
   430    280       1.168    845    209    367    111    181     83
   430    290       0.979    968    239    414    108    264    129
   430    300       0.818   1044    209    414    117    257    124
   430    310       0.686   1007    202    402     90    275    117
   430    320       0.589    986    173    426     81    224    110
   430    330       0.497   1060    170    394     62    235     93
   430    340       0.419   1002    171    390     55    246     91
   430    350       0.357    951    151    367     64    224     91
   440    100     172.300     27     38      2      6      8     13
   440    110      96.320     45     57      7      4     21     23
   440    120      61.000     67     82     14     13     14     33
   440    130      40.830     76    114     18     15     30     58
   440    140      29.030    167    136     27     35     34     50
   440    150      21.200    167    157     42     35     46     52
   440    160      15.900    191    155     46     34     48     68
   440    170      12.020    240    190     45     31     61     75
   440    180       9.451    263    219     60     45     63     86
   440    190       7.280    321    202     70     52     78    102
   440    200       5.761    363    224     95     56     82    112
   440    210       4.553    419    223    109     60     93     84
   440    220       3.684    430    292    117     81    105    114
   440    230       2.997    513    202    153     75    121    103
   440    240       2.425    658    289    286    143    211    177
   440    250       2.021    768    262    293     92    199    145
   440    260       1.668    758    228    316    104    213    108
   440    270       1.384    776    240    359    117    184    114
   440    280       1.148    856    222    369    137    198    121
   440    290       0.953   1022    255    395    129    267    148
   440    300       0.794   1005    243    402     94    265    129
   440    310       0.669   1053    190    443     73    241    126
   440    320       0.566   1031    207    372     70    252    112
   440    330       0.482   1077    168    411     72    223    100
   440    340       0.410   1067    155    349     49    246     89
   440    350       0.356   1006    150    382     59    228     90
   450    100     165.600     24     31      6      6     13     22
   450    110      92.720     47     69      8      6      9     21
   450    120      58.810     54     93     16     12     10     39
   450    130      39.420     88    125     13     10     34     48
   450    140      28.180    141    163     30     26     39     56
   450    150      20.880    167    163     38     35     48     53
   450    160      15.470    205    166     30     34     49     56
   450    170      11.720    200    190     53     39     54     79
   450    180       9.107    270    189     68     34     76     80
   450    190       7.183    301    228     74     50     79    104
   450    200       5.613    337    204     90     65     86     77
   450    210       4.497    402    254    103     57     89     99
   450    220       3.618    444    227    128     72    110    124
   450    230       2.929    478    210    143     65    110    106
   450    240       2.402    533    224    159     89    146    133
   450    250       1.944    687    268    252    101    219    164
   450    260       1.618    762    223    309     94    192    134
   450    270       1.350    755    258    396    117    209    133
   450    280       1.115    815    216    429    124    203    147
   450    290       0.936   1022    250    432    132    226    125
   450    300       0.785   1062    230    412    124    265    146
   450    310       0.655   1071    210    459     99    238    131
   450    320       0.563   1072    184    415     92    216    119
   450    330       0.474   1095    151    403     73    242     88
   450    340       0.401    969    144    399     56    237     91
   450    350       0.344   1055    140    353     56    245    105
   460    100     158.400     19     38      6      5      9     25
   460    110      89.120     35     61      7      6     11     30
   460    120      57.370     71     79      7     13     17     36
   460    130      38.620     81    120     11     11     30     50
   460    140      27.270    156    141     44     35     37     45
   460    150      19.980    172    149     29     43     34     65
   460    160      14.970    191    177     45     46     47     58
   460    170      11.430    237    192     55     42     62     77
   460    180       8.847    237    205     64     47     83     84
   460    190       6.864    302    235     78     39     86     95
   460    200       5.464    332    221     88     48     74    117
   460    210       4.355    377    230     96     72     86    103
   460    220       3.517    429    224    110     56    113    108
   460    230       2.857    486    228    152     58    126    138
   460    240       2.335    506    204    161     71    151    114
   460    250       1.876    738    308    285    121    209    156
   460    260       1.559    759    206    309    112    232    122
   460    270       1.304    782    228    311     94    220    122
   460    280       1.097    806    238    407    144    197    118
   460    290       0.920    970    241    445     99    266    141
   460    300       0.770   1033    253    453    109    272    133
   460    310       0.646   1022    220    452    133    265    120
   460    320       0.545   1099    179    441     96    268     89
   460    330       0.458   1060    162    417     90    251    122
   460    340       0.396    994    167    412     70    254     86
   460    350       0.337    973    134    380     47    261     81
   470    100     152.400     35     40      3      6      8     18
   470    110      87.060     36     72      6      2     17     36
   470    120      54.920     74     87     11     23     13     53
   470    130      37.890     64    127     10     15     19     56
   470    140      26.560    112    138     24     27     37     48
   470    150      19.550    187    146     45     28     48     54
   470    160      14.560    200    160     44     48     52     53
   470    170      11.080    233    187     45     39     48     64
   470    180       8.663    236    203     55     43     66     87
   470    190       6.711    287    213     68     56     72     81
   470    200       5.290    349    188     81     58     97     89
   470    210       4.240    359    218    107     65     84     91
   470    220       3.378    407    223    109     76    111    100
   470    230       2.801    461    224    135     75    121    110
   470    240       2.285    461    194    155     83    152    113
   470    250       1.873    511    233    170     79    154    131
   470    260       1.526    769    253    317    110    237    129
   470    270       1.277    779    206    341    119    186    132
   470    280       1.065    813    253    406    134    199    144
   470    290       0.902    982    242    494    158    258    144
   470    300       0.751   1031    244    460    138    260    141
   470    310       0.628    990    190    492    109    241    115
   470    320       0.538   1046    187    428    114    247    117
   470    330       0.453   1055    170    446     88    250    120
   470    340       0.389   1025    157    406     79    254     98
   470    350       0.332   1000    138    436     57    243     83
   480    100     147.300     25     49      7      3     13     15
   480    110      83.740     36     59      9      6     16     21
   480    120      54.120     69     73      7     10     24     27
   480    130      36.800     98    102     16     14     27     44
   480    140      26.080    115    149     19     21     38     54
   480    150      19.120    187    157     45     30     49     51
   480    160      14.240    207    182     53     36     51     61
   480    170      10.800    227    170     53     43     62     71
   480    180       8.429    263    175     57     51     70     78
   480    190       6.512    280    231     76     42     78     75
   480    200       5.179    359    223     81     55     71     87
   480    210       4.156    335    205    117     51     99    120
   480    220       3.318    429    221    121     60     90    132
   480    230       2.716    502    219    156     50    118    113
   480    240       2.230    442    200    159     98    122    119
   480    250       1.839    480    240    169     89    153    119
   480    260       1.474    755    248    341    112    197    154
   480    270       1.231    728    201    331     98    227    134
   480    280       1.031    835    225    411    148    180    120
   480    290       0.870    911    250    452    141    268    126
   480    300       0.723    992    220    465    116    275    135
   480    310       0.616   1022    215    464     89    240    119
   480    320       0.523   1067    188    442     94    263    127
   480    330       0.444   1046    202    491     91    245    109
   480    340       0.378   1026    182    443     70    272    100
   480    350       0.324   1059    148    409     55    244     94
   490    100     143.100     23     44      4      6     10     19
   490    110      81.480     40     72      2     14     12     31
   490    120      52.430     77     88     12     15     21     33
   490    130      35.480     87     99     14     22     40     46
   490    140      25.290    110    131     11     18     35     64
   490    150      18.410    192    130     46     32     49     44
   490    160      13.800    202    181     36     32     51     56
   490    170      10.410    218    177     58     52     46     51
   490    180       8.116    257    191     58     40     67     81
   490    190       6.307    313    215     75     52     61     94
   490    200       5.053    308    208     92     47     96     90
   490    210       4.020    342    219     93     63     92     96
   490    220       3.269    409    182    137     62    110    108
   490    230       2.669    469    205    151     83    132    104
   490    240       2.156    487    226    149     80    143    130
   490    250       1.784    492    213    178     66    147    119
   490    260       1.490    570    216    187     88    171    109
   490    270       1.203    755    240    321    110    222    116
   490    280       1.018    798    236    385    133    225    118
   490    290       0.854    921    230    515    111    266    137
   490    300       0.719    968    250    443    152    249    147
   490    310       0.608   1058    205    458    109    253    141
   490    320       0.510   1034    176    467    128    224    110
   490    330       0.438   1109    182    461     79    264     98
   490    340       0.367   1031    172    469     56    260    108
   490    350       0.318   1049    160    436     58    233     80
   500    100     137.300     33     43      4      4      6     15
   500    110      79.700     39     58      8      8     10     29
   500    120      51.100     64     99     11      8     18     38
   500    130      34.610     92    102     13      9     21     39
   500    140      24.540    105    152     17     20     34     48
   500    150      18.070    180    151     33     40     39     62
   500    160      13.390    195    156     41     51     50     68
   500    170      10.310    242    169     58     33     59     59
   500    180       7.896    266    191     49     40     48     63
   500    190       6.206    316    207     68     64     70     82
   500    200       4.887    337    199     89     49     80     96
   500    210       3.946    362    217    101     72     89    106
   500    220       3.171    412    222    129     73     98     87
   500    230       2.578    448    252    135     86    117    109
   500    240       2.118    441    219    156     77    130    102
   500    250       1.737    480    187    163     90    156    120
   500    260       1.424    567    188    238     74    156    113
   500    270       1.189    655    208    234    100    171    123
   500    280       0.977    754    209    331     94    210    131
   500    290       0.838    972    283    481    141    249    129
   500    300       0.697    962    274    457    132    237    122
   500    310       0.592    983    249    504    121    248    152
   500    320       0.500   1018    196    491    115    286    123
   500    330       0.430   1069    171    469    107    242    108
   500    340       0.367   1091    170    515     67    245     85
   500    350       0.307   1052    151    422     60    228     98
