m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   210    430       0.151    444     56    135     21     67     39
   210    440       0.131    446     67    144     15     76     40
   210    450       0.114    434     52    151     16     58     32
   220    100     870.300      1      4      0      0      0      5
   220    110     208.700      5     24      1      5      2     19
   220    120     125.000     28     71      5     20     10     40
   220    130      84.500     34     88      3     24      8     55
   220    140      59.610     49    132      5     18     13     60
   220    150      42.930     63    133      8     31      6     57
   220    160      31.440     58    168     13     38     15     60
   220    170      23.820     92    168      9     25     14     62
   220    180      18.150    109    160     21     42      9     89
   220    190      13.990    135    163     19     34      9     80
   220    200      10.780    135    154     22     36     26     80
   220    210       8.531    166    155     30     29     27     75
   220    220       6.774    181    134     38     29     30     71
   220    230       5.371    206    144     39     26     29     59
   220    240       4.375    232    125     33     26     22     61
   220    250       3.499    215    138     34     36     24     60
   220    260       2.807    221    114     46     31     39     72
   220    270       2.289    235    106     43     41     30     58
   220    280       1.875    275    104     61     37     39     57
   220    290       1.542    246     87     71     46     34     47
   220    300       1.273    319     93    102     24     39     43
   220    310       1.061    320    101     89     25     45     54
   220    320       0.888    346     94     83     30     36     42
   220    330       0.737    445    136    109     34     72     79
   220    340       0.622    439    121    109     29     92     86
   220    350       0.525    468    119    114     32     63     62
   220    360       0.444    539    110    107     29     77     80
   220    370       0.379    509     99    128     33     87     59
   220    380       0.325    524     87    136     21     71     56
   220    390       0.276    485     82    126     24     78     56
   220    400       0.233    508     79    156     22     78     49
   220    410       0.201    489     65    132     22     60     62
   220    420       0.176    463     56    135     25     52     40
   220    430       0.149    472     53    118     18     69     36
   220    440       0.130    455     52    130     16     62     37
   220    450       0.113    428     54    139     16     67     40
   230    100     766.500      3      8      0      0      1      6
   230    110     202.900      8     17      0      6      3     19
   230    120     122.100     12     37      3      2      8     27
   230    130      81.630     34    118      7     15     10     63
   230    140      57.500     54    119     10     19      9     70
   230    150      41.740     50    119     10     24     13     63
   230    160      30.830     84    140     10     32      9     71
   230    170      23.250     93    154     16     30      8     95
   230    180      17.330    104    204     20     27     19     83
   230    190      13.460    133    163     18     43     24     91
   230    200      10.590    145    167     22     26     13     72
   230    210       8.178    183    139     35     26     20     90
   230    220       6.521    179    155     36     32     35     68
   230    230       5.296    207    158     30     18     26     67
   230    240       4.239    204    120     29     41     21     59
   230    250       3.409    207    128     54     21     30     66
   230    260       2.784    217    155     53     39     34     75
   230    270       2.248    237    120     58     36     43     68
   230    280       1.839    284    115     75     34     43     63
   230    290       1.521    278    103     72     43     33     58
   230    300       1.253    297    102     84     41     40     63
   230    310       1.031    334     89     99     24     35     57
   230    320       0.875    353     81     90     44     46     38
   230    330       0.735    462    135    104     44     77     80
   230    340       0.615    490    122    101     33     67     84
   230    350       0.521    488    106    125     34     81     88
   230    360       0.436    485    117    126     29     94     72
   230    370       0.374    512     95    124     26    101     62
   230    380       0.315    539    100    123     26     68     50
   230    390       0.270    522     85    139     33     72     54
   230    400       0.234    531     76    123     22     85     57
   230    410       0.199    557     72    117     20     82     41
   230    420       0.173    532     80    139     23     76     46
   230    430       0.147    504     63    124     19     72     49
   230    440       0.127    474     58    125     15     75     45
   230    450       0.112    469     67    133     19     76     32
   240    100     664.600      1      6      0      1      1      9
   240    110     194.900      6     19      0      6      2     27
   240    120     118.200     10     37      1     10      5     29
   240    130      76.900     27     96      6     18     12     57
   240    140      55.120     46     99      7     20     11     58
   240    150      39.840     63    136     13     26     13     73
   240    160      29.620     73    150     14     24     19     77
   240    170      22.260    101    165     12     35     26     74
   240    180      17.210    106    174     21     32     19     96
   240    190      13.090    131    177     24     45     21     74
   240    200      10.320    148    168     38     47     20    106
   240    210       8.083    189    173     27     31     24     83
   240    220       6.354    189    169     38     27     31     71
   240    230       5.139    213    142     41     35     43     85
   240    240       4.160    226    154     50     34     19     89
   240    250       3.365    234    131     62     38     31     69
   240    260       2.718    251    149     53     31     25     62
   240    270       2.181    265    117     49     36     36     58
   240    280       1.792    274    108     68     24     27     59
   240    290       1.486    296     89     81     29     34     54
   240    300       1.240    315     88     69     31     43     47
   240    310       1.031    305     99     82     24     41     50
   240    320       0.853    345     95     96     30     54     45
   240    330       0.716    442    141    110     24     72     85
   240    340       0.607    486    121    102     29     76     67
   240    350       0.504    472    125    133     30     84     84
   240    360       0.435    535     96    126     26     79     66
   240    370       0.366    510     92    131     33     75     68
   240    380       0.315    506     94    121     23     87     70
   240    390       0.270    535     85    128     20     93     53
   240    400       0.229    567     86    117     15     91     61
   240    410       0.195    527     86    148     24     69     53
   240    420       0.170    552     72    149     28     65     54
   240    430       0.147    496     55    127     15     78     54
   240    440       0.125    516     59    152     17     82     39
   240    450       0.108    482     62    160     19     77     36
   250    100     593.800      2      9      0      1      0      3
   250    110     187.400      9     33      2      1      3     14
   250    120     114.100      8     43      1      5      2     18
   250    130      75.960     17     54      1     10      4     34
   250    140      53.370     34    143     11     32     17     73
   250    150      38.590     71    150     12     35     15     60
   250    160      28.600     88    160     14     25     13     86
   250    170      21.490    110    160     18     32     18     94
   250    180      16.460    109    186     19     29     17     77
   250    190      12.810    132    166     30     40     25     93
   250    200      10.120    156    180     29     42     19    100
   250    210       7.876    195    187     40     37     33    108
   250    220       6.239    190    167     49     36     28     86
   250    230       4.986    252    154     46     48     27     76
   250    240       4.044    243    145     52     38     30     71
   250    250       3.265    274    115     64     37     38     64
   250    260       2.651    262    127     56     41     33     65
   250    270       2.158    263    120     63     39     39     54
   250    280       1.770    270    103     71     39     43     63
   250    290       1.456    276     95     83     37     35     69
   250    300       1.218    306    118     87     33     46     62
   250    310       1.004    361     95     97     42     42     55
   250    320       0.832    332     69     88     27     54     63
   250    330       0.702    430    126    114     24     85     95
   250    340       0.594    469    109    122     41     75     85
   250    350       0.503    523    101    116     35     84     67
   250    360       0.426    546    121    128     34     96     71
   250    370       0.359    497    108    153     33     84     63
   250    380       0.309    564     96    139     29     83     61
   250    390       0.263    565     80    164     27     92     67
   250    400       0.225    579     99    123     26     99     57
   250    410       0.195    526     73    134     19     97     54
   250    420       0.166    584     78    125     27     87     55
   250    430       0.144    571     76    154     12     86     39
   250    440       0.125    501     63    149     21     81     45
   250    450       0.108    501     60    138     12     66     42
   260    100     529.700      1      4      0      1      1      9
   260    110     178.700      7     19      0      7      2     19
   260    120     109.400      5     46      0      7      2     26
   260    130      73.770     13     50      1      7     10     33
   260    140      51.840     26     88      6      6      6     43
   260    150      37.050     47    172     14     31     14     65
   260    160      27.650     82    176     11     29     15     86
   260    170      20.920     92    184     14     33     17     90
   260    180      15.930    113    182     23     37     14     75
   260    190      12.380    125    170     24     42     14     93
   260    200       9.655    155    163     20     31     26    121
   260    210       7.627    190    182     35     36     26    102
   260    220       6.041    221    202     44     38     33     92
   260    230       4.846    230    158     47     43     36     90
   260    240       3.921    243    164     50     41     27     86
   260    250       3.212    226    137     55     39     37     73
   260    260       2.595    295    143     64     37     37     68
   260    270       2.124    259    126     76     55     30     61
   260    280       1.735    285    108     73     33     42     79
   260    290       1.426    311     96     94     34     56     64
   260    300       1.180    317    114     94     45     45     55
   260    310       0.992    327    104     83     33     50     59
   260    320       0.818    346     85     94     33     42     58
   260    330       0.688    454    135    109     37     53     84
   260    340       0.579    494    114    126     42     81     78
   260    350       0.491    522    125    103     38     78     86
   260    360       0.416    516    107    137     34     83     63
   260    370       0.353    552     95    135     30     87     60
   260    380       0.304    604     96    136     35    109     83
   260    390       0.259    562     86    142     29     77     56
   260    400       0.220    539     92    134     23     96     69
   260    410       0.190    560    107    132     20    100     41
   260    420       0.165    573     75    143     21     89     64
   260    430       0.141    539     59    159     19     96     47
   260    440       0.122    563     62    120     21     85     44
   260    450       0.106    539     53    141     21     73     38
   270    100     478.700      0     11      1      2      0      6
   270    110     174.000      8     28      2      5      2     12
   270    120     105.600     13     37      1      1      2     20
   270    130      71.200      9     53      2      6      5     33
   270    140      49.910     17     75      4      9      7     40
   270    150      36.030     51    150     13     38     13     72
   270    160      26.780     93    174     16     22     17     79
   270    170      20.220    103    153     18     40     21     84
   270    180      15.470    101    192     24     38     23     94
   270    190      12.010    157    197     29     42     30     89
   270    200       9.419    188    180     27     46     34     96
   270    210       7.421    232    192     32     50     36    105
   270    220       5.890    258    177     43     42     27     89
   270    230       4.764    245    178     48     45     23     88
   270    240       3.834    240    145     53     38     33     96
   270    250       3.110    243    127     64     39     33     91
   270    260       2.537    253    139     63     46     34     83
   270    270       2.052    285    136     72     46     39     72
   270    280       1.692    298    110     68     38     46     76
   270    290       1.399    325    116     95     28     33     69
   270    300       1.168    361     96     72     25     48     54
   270    310       0.968    343    103     92     48     43     56
   270    320       0.810    362     94    107     27     36     53
   270    330       0.679    474    123    117     45     86     76
   270    340       0.570    521    117    115     27     89     76
   270    350       0.477    489    126    131     36     82     85
   270    360       0.408    539     97    154     29     86     83
   270    370       0.350    561    103    143     31     79     67
   270    380       0.295    547    115    132     37     85     74
   270    390       0.250    524    106    144     20    106     64
   270    400       0.218    568     85    148     33    100     66
   270    410       0.186    545     80    164     20    108     53
   270    420       0.162    543     65    134     20     99     47
   270    430       0.139    558     71    150     26     86     47
   270    440       0.121    546     56    152     31     85     48
   270    450       0.104    559     71    149     12     75     57
   280    100     438.100      4     12      0      1      2      4
   280    110     168.200      6     28      2      0      3     24
   280    120     102.700     11     25      1      7      2     24
   280    130      67.380     18     45      2      7      5     32
   280    140      47.980     20     87      2     14      7     43
   280    150      35.560     29    115      5     18     11     54
   280    160      25.990     85    164     19     35     16     77
   280    170      19.500    108    170     14     33     23     92
   280    180      15.050    126    207     26     36     21     95
   280    190      11.730    136    195     26     40     26     88
   280    200       9.198    190    196     39     38     27     99
   280    210       7.182    189    192     41     27     25    110
   280    220       5.723    211    206     58     51     43     83
   280    230       4.584    242    181     53     46     37    114
   280    240       3.738    267    133     53     31     32     80
   280    250       3.028    272    150     57     53     39     86
   280    260       2.476    276    141     59     48     31     93
   280    270       2.022    292    135     86     35     48     91
   280    280       1.646    327    121     82     42     46     67
   280    290       1.365    324    105     83     51     53     75
   280    300       1.128    320    115     90     33     41     60
   280    310       0.953    342    113    101     36     47     59
   280    320       0.791    367     96    113     26     55     66
   280    330       0.662    484    120    110     35     76     76
   280    340       0.565    496    125    104     36     76     79
   280    350       0.470    514    130    134     31     92     80
   280    360       0.400    554    107    150     23     80     72
   280    370       0.341    536     81    131     26     98     66
   280    380       0.293    597    102    135     32     98     58
   280    390       0.250    584     95    147     30     90     70
   280    400       0.215    571     93    139     30     92     60
   280    410       0.185    571     85    119     23     97     66
   280    420       0.158    615     80    151     20     99     67
   280    430       0.137    551     83    137     24    108     56
   280    440       0.118    575     54    165     21     97     47
   280    450       0.103    539     62    140     25     96     38
   290    100     411.800      1     14      0      2      0      6
   290    110     162.000      7     30      0      5      2     14
   290    120      97.940     12     40      3      4      3     30
   290    130      66.120     17     51      1     13      2     40
   290    140      46.240     20     87      7     13      8     48
   290    150      34.260     36     85      1     10      9     59
   290    160      25.040     73    180     24     49     18     91
   290    170      18.830     93    172     27     42     18    102
   290    180      14.530     95    214     30     40     20     94
   290    190      11.270    167    192     29     59     25    100
   290    200       8.824    193    208     40     52     24     89
   290    210       6.972    216    187     51     58     35    110
   290    220       5.586    238    182     59     59     26    101
   290    230       4.489    253    193     62     49     35    106
   290    240       3.635    256    158     59     46     38    100
   290    250       2.948    273    171     59     59     43    130
   290    260       2.395    286    136     81     51     42     79
   290    270       1.978    311    152     83     36     41     74
   290    280       1.601    331    113     94     48     54     90
   290    290       1.347    327    112    101     38     42     80
   290    300       1.107    327    120    104     41     44     61
   290    310       0.933    343     88    106     40     47     69
   290    320       0.780    376     93    112     33     65     61
   290    330       0.648    486    111    114     37     99     83
   290    340       0.550    514    120    147     36     85     84
   290    350       0.461    504    119    139     35     94     56
   290    360       0.394    510    117    129     30     89     75
   290    370       0.337    571    119    138     30    102     86
   290    380       0.286    607    100    157     24    101     50
   290    390       0.248    587     89    164     30     80     75
   290    400       0.212    598     95    138     22     96     61
   290    410       0.180    608     83    156     16    100     61
   290    420       0.156    589     79    148     21     88     76
   290    430       0.135    569     89    145     22     91     57
   290    440       0.116    616     65    164     18     95     53
   290    450       0.102    535     55    115     20     92     52
   300    100     383.700      2     23      0      0      0      8
   300    110     155.500      5     26      3      3      0     16
   300    120      96.150     15     44      0      6      7     25
   300    130      63.930     10     66      3     10      6     35
   300    140      44.790     13     78      1     11      7     46
   300    150      32.820     27     96      1     19      8     63
   300    160      24.460     39    117      5     30     12     62
   300    170      18.250    105    193     14     41     14     90
   300    180      14.110    140    229     30     50     19     99
   300    190      10.980    154    199     20     51     21     97
   300    200       8.601    175    195     50     51     29    106
   300    210       6.749    194    193     32     46     37    103
   300    220       5.438    231    186     53     64     34     85
   300    230       4.367    288    195     63     63     41    103
   300    240       3.518    262    168     68     62     35    103
   300    250       2.851    333    179     79     44     38     99
   300    260       2.333    286    143     72     52     47     77
   300    270       1.920    291    143     89     46     33     73
   300    280       1.566    345    144     91     39     40     79
   300    290       1.314    354    128    124     44     34     81
   300    300       1.082    367    111    114     37     49     71
   300    310       0.909    372     98    116     29     50     58
   300    320       0.757    386    110    104     33     55     62
   300    330       0.645    432    109    143     37     94     77
   300    340       0.537    536    117    127     39     82     78
   300    350       0.455    486    109    141     38     85     64
   300    360       0.388    555    111    156     35     96     78
   300    370       0.332    543     99    165     26     95     79
   300    380       0.282    524    105    127     35    103     54
   300    390       0.241    567     86    164     33     75     75
   300    400       0.208    564     79    148     33    101     49
   300    410       0.178    597     80    153     23    114     45
   300    420       0.155    571     80    164     21     91     57
   300    430       0.133    581     70    126     30    100     61
   300    440       0.116    569     82    161     26    102     46
   300    450       0.100    567     80    131     24    106     52
   310    100     356.800      4      5      1      0      0      7
   310    110     152.700      8     42      1      2      2     20
   310    120      93.580      8     53      1      4      1     22
   310    130      60.950      9     60      2      6      5     29
   310    140      43.690     29     75      5      8      5     38
   310    150      31.570     28    118      9     25      8     62
   310    160      23.580     40    100      9     16      7     51
   310    170      17.770     98    201     21     49     15     91
   310    180      13.640    103    178     21     55     22     94
   310    190      10.540    150    201     42     52     24    105
   310    200       8.299    164    209     43     55     20     97
   310    210       6.640    225    221     48     66     31    101
   310    220       5.186    228    196     69     58     33     84
   310    230       4.271    240    176     69     62     37     82
   310    240       3.447    290    195     66     56     38     98
   310    250       2.781    285    168     94     53     40    137
   310    260       2.258    329    145     88     44     35     90
   310    270       1.878    305    125     86     51     40     80
   310    280       1.559    350    134     93     48     43     87
   310    290       1.292    342    121    113     43     59     59
   310    300       1.065    382    117    123     41     46     59
   310    310       0.882    418    100    154     44     54     68
   310    320       0.748    400     84    105     34     54     68
   310    330       0.630    477    132    145     46     87     75
   310    340       0.530    543    122    142     35     85     87
   310    350       0.446    517    128    148     40     89     64
   310    360       0.375    542    117    141     36    104     59
   310    370       0.324    516    112    154     25    104     74
   310    380       0.282    555     94    147     29    101     74
   310    390       0.238    563     83    144     32     73     67
   310    400       0.203    573     85    146     27     96     69
   310    410       0.174    591     80    127     18     98     60
   310    420       0.152    610     78    144     19    113     63
   310    430       0.132    524     73    136     20     96     67
   310    440       0.113    595     74    152     19    109     54
   310    450       0.099    584     57    176     14     90     64
   320    100     336.400      1     16      0      2      0      7
   320    110     145.400      8     29      2      2      2     18
   320    120      89.070      9     40      1      9      1     33
   320    130      59.460     16     72      4      8      5     29
   320    140      42.080     18     81      3     10      6     48
   320    150      30.620     31    107      2     13      4     45
   320    160      22.990     41    122      5     23      9     58
   320    170      17.310     59    159     16     36      9     64
   320    180      13.230    135    205     24     58     22    110
   320    190      10.240    119    208     34     45     26    120
   320    200       8.050    172    210     36     72     33     96
   320    210       6.395    200    176     52     62     25    100
   320    220       5.123    228    218     60     53     32     81
   320    230       4.109    250    206     66     50     45    109
   320    240       3.346    302    167     78     49     42     76
   320    250       2.718    304    177     77     70     31     79
   320    260       2.227    293    170     90     63     42    101
   320    270       1.815    334    147     98     57     58     73
   320    280       1.517    360    129    105     40     55     94
   320    290       1.256    381    126    117     56     53     62
   320    300       1.038    383    109    112     50     61     83
   320    310       0.867    424    118    126     33     46     79
   320    320       0.736    425    108    116     36     28     73
   320    330       0.614    510    120    134     50    103     97
   320    340       0.519    521    125    148     44     98     92
   320    350       0.444    534    112    147     43     87     85
   320    360       0.374    590    121    151     28    117     80
   320    370       0.319    586    106    157     37     97     77
   320    380       0.273    566     98    139     37     97     60
   320    390       0.233    564     82    168     23    104     73
   320    400       0.202    598     84    165     30     87     62
   320    410       0.173    581     91    125     19    100     65
   320    420       0.149    576     87    160     29     98     51
   320    430       0.130    569     86    145     23    113     51
   320    440       0.112    626     66    159     16     92     57
   320    450       0.096    604     61    155     21     76     50
   330    100     320.100      2     17      0      0      1      8
   330    110     140.700      3     36      1      3      1     19
   330    120      86.200      7     42      2      6      2     19
   330    130      57.900      9     68      3      8     10     33
   330    140      40.730     10     78      3     13     11     22
   330    150      29.570     22    111      5     19      5     53
   330    160      22.260     40    111      4     17     12     58
   330    170      16.720     39    134      9     26     13     70
   330    180      12.670    110    205     18     59     14    104
   330    190      10.030    122    186     39     45     27    112
   330    200       7.810    153    192     28     59     31     98
   330    210       6.252    190    198     55     60     29    118
   330    220       4.984    253    206     57     65     37     98
   330    230       4.039    272    211     65     51     39    108
   330    240       3.234    291    207     65     49     33     91
   330    250       2.654    283    177     73     55     45     96
   330    260       2.170    325    152     85     49     44    109
   330    270       1.795    348    144     89     63     47     94
   330    280       1.486    373    131    109     58     50     92
   330    290       1.230    378    138    133     48     48     88
   330    300       1.030    389    122    121     44     49     72
   330    310       0.855    397    113    163     48     55     66
   330    320       0.721    466    107    118     37     54     57
   330    330       0.601    503    135    140     42     67    104
   330    340       0.507    536    120    165     37     84     77
   330    350       0.435    593    123    140     45    106     75
   330    360       0.366    596     98    142     46     92     73
   330    370       0.315    564    109    163     30     82     68
   330    380       0.268    565     89    149     35    109     68
   330    390       0.229    571    107    178     42     91     57
   330    400       0.198    557     84    145     24     93     58
   330    410       0.169    613     83    170     21     86     50
   330    420       0.146    582     84    147     24    102     57
   330    430       0.127    607     65    154     21     98     47
   330    440       0.110    624     60    147     24     87     48
   330    450       0.096    581     60    152     23    114     56
   340    100     299.800      3      9      0      4      2      9
   340    110     136.700      8     40      1      3      3     19
   340    120      83.320      5     48      1      6      5     28
   340    130      55.440     13     63      2      9      5     32
   340    140      39.380     22     76      2     15      6     32
   340    150      28.600     32     95      1     24      6     43
   340    160      21.450     30    118      6     19      9     54
   340    170      16.220     31    139      7     32      6     59
   340    180      12.590     64    168     15     32     16     87
   340    190       9.563    125    218     33     65     23     92
   340    200       7.585    137    195     44     73     23    124
   340    210       6.004    186    206     42     65     28    106
   340    220       4.816    213    197     45     73     27    123
   340    230       3.903    263    204     60     54     32    128
   340    240       3.177    325    188     66     58     32    112
   340    250       2.557    285    163     83     60     64    110
   340    260       2.105    352    157     92     45     52     86
   340    270       1.746    371    151     86     51     43     94
   340    280       1.458    406    158    128     53     49     87
   340    290       1.192    395    130    112     50     60     70
   340    300       1.001    370    124    102     45     58     76
   340    310       0.843    435    112    151     46     69     67
   340    320       0.705    447    102    155     38     63     62
   340    330       0.591    508    133    160     50     64     87
   340    340       0.495    510    101    175     51     77     97
   340    350       0.420    548    105    155     43     81     80
   340    360       0.359    557    114    158     28     99     75
   340    370       0.306    568    119    157     40    109     66
   340    380       0.265    589     94    172     37     99     62
   340    390       0.225    586     97    161     28    111     63
   340    400       0.192    556     95    145     20     91     60
   340    410       0.167    579     86    156     27    107     66
   340    420       0.143    585     97    165     21     98     56
   340    430       0.124    562     78    193     16     93     63
   340    440       0.107    535     81    139     25     90     58
   340    450       0.093    567     58    125     25     92     53
   350    100     289.800      2     16      2      2      0     10
   350    110     131.500      2     26      1      2      1     19
   350    120      81.100     14     40      2      8      2     29
   350    130      53.920     12     72      4     11      4     43
   350    140      38.240     14     77      2      7      6     42
   350    150      27.880     22    103      3     16      6     57
   350    160      20.750     47    112     11     21      9     53
   350    170      15.750     51    126      9     18     10     55
   350    180      12.170     56    174      9     19     11     74
   350    190       9.454     65    160     23     29     15     81
   350    200       7.335    164    219     45     60     28    119
   350    210       5.774    189    200     47     65     27    131
   350    220       4.659    209    180     69     73     37    124
   350    230       3.792    237    210     69     72     46     92
   350    240       3.107    290    191     65     64     51    119
   350    250       2.523    303    195     81     71     46    126
   350    260       2.055    344    166     97     62     49     91
   350    270       1.694    359    147    106     60     51     79
   350    280       1.406    411    150    124     56     52     67
   350    290       1.173    445    132    137     65     59     90
   350    300       0.973    404    126    139     51     58     75
   350    310       0.815    433    128    151     49     57     75
   350    320       0.686    407    105    139     39     68     81
   350    330       0.583    552    119    149     51     81     87
   350    340       0.495    544    132    140     42    102     98
   350    350       0.419    553    124    174     41     88     91
   350    360       0.352    582    116    160     35    101     76
   350    370       0.300    538     98    166     33    102     87
   350    380       0.257    601     86    185     31    100     59
   350    390       0.222    597     90    154     40     97     73
   350    400       0.189    598     96    151     28     84     56
   350    410       0.165    611     96    158     26    103     73
   350    420       0.142    642     87    172     26     97     52
   350    430       0.123    577     76    169     25     85     38
   350    440       0.107    585     71    175     14     92     61
   350    450       0.092    565     75    155     12    103     51
   360    100     275.300      2     10      0      0      1      8
   360    110     128.500      2     30      1      5      4     24
   360    120      78.430      4     38      0      7      2     25
   360    130      52.190     13     67      5      7      6     32
   360    140      36.840     27     91      7     13      5     42
   360    150      27.090     34    109      3     13      5     40
   360    160      20.130     39    125      2     25      6     66
   360    170      15.250     47    143     11     29     11     58
   360    180      11.690     61    121     11     29     15     75
   360    190       9.202     83    174     23     41     13     76
   360    200       7.132    145    195     55     83     27    124
   360    210       5.669    180    221     52     70     27    114
   360    220       4.589    223    204     55     74     36    118
   360    230       3.651    251    212     56     81     40    103
   360    240       3.017    248    201     78     62     45    106
   360    250       2.428    303    204     93     81     51    105
   360    260       2.005    355    167     94     70     42    107
   360    270       1.650    367    146     92     68     56    106
   360    280       1.369    381    158    110     48     46     85
   360    290       1.150    411    132    151     54     50     78
   360    300       0.951    466    112    182     51     59     84
   360    310       0.809    432    126    156     53     60     66
   360    320       0.676    440    111    149     62     71     72
   360    330       0.561    532    153    172     52     93     87
   360    350       0.409    560    130    168     39     94     76
   360    360       0.350    593    122    183     42     78     86
   360    370       0.295    586     80    159     38     82     84
   360    380       0.254    578     92    172     30    105     67
   360    390       0.220    596     76    200     30    100     65
   360    400       0.187    613     85    147     29     94     63
   360    410       0.161    623     73    153     23     94     60
   360    420       0.139    572     70    151     24     95     61
   360    430       0.121    576     77    165     20    105     69
   360    440       0.105    622     86    159     25     99     56
   360    450       0.090    540     70    149     22    102     44
   370    100     262.300      0     20      0      2      1      4
   370    110     124.400      4     40      1      4      2     20
   370    120      76.810     14     59      2      4      4     24
   370    130      51.210     14     66      2     10      1     30
   370    140      35.930     21     70      2      9      4     33
   370    150      26.240     21    105     10     24      5     42
   370    160      19.660     35    144      7     23      8     66
   370    170      14.960     37    151      9     22     11     51
   370    180      11.400     63    151     15     40     12     76
   370    190       8.876     95    166     10     35     17     78
   370    200       7.056    123    188     28     36     27     80
   370    210       5.516    192    219     66     86     29    109
   370    220       4.405    199    188     71     59     33    137
   370    230       3.588    234    219     71     55     38    124
   370    240       2.926    260    184    101     82     52    108
   370    250       2.403    293    217     79     61     45    125
   370    260       1.969    351    167     96     68     54    102
   370    270       1.616    411    154    107     59     41     99
   370    280       1.329    421    158    126     61     54    112
   370    290       1.122    427    154    144     60     56     76
   370    300       0.942    439    140    160     48     63     72
   370    310       0.783    452    114    171     44     67     92
   370    320       0.662    488    112    152     53     63     73
   370    330       0.554    535    119    177     48     80     95
   370    340       0.476    563    133    154     54     94     77
   370    350       0.399    555    123    183     52     96     84
   370    360       0.339    564    116    172     38     82     74
   370    370       0.291    595    104    194     37     88     72
   370    380       0.250    597     97    173     34    108     63
   370    390       0.214    630     95    188     30     93     78
   370    400       0.183    617     90    180     25    106     59
   370    410       0.159    600    103    174     29    112     55
   370    420       0.138    618     86    167     26     94     45
   370    430       0.118    584     61    165     22     83     47
   370    440       0.103    594     88    152     22     95     46
   370    450       0.090    630     73    159     20     95     40
   380    100     251.800      1     14      1      0      5     10
   380    110     120.900      5     39      0      6      1     19
   380    120      74.300      7     45      1      7      4     26
   380    130      48.990     16     58      1      9      4     28
   380    140      34.810     10     83      2     18      5     56
   380    150      25.470     24    106      5      9      7     54
   380    160      19.240     32    109      5     18      7     47
   380    170      14.480     39    133     10     27     13     70
   380    180      11.010     69    154     14     33     13     72
   380    190       8.615     66    187     25     40     10     84
   380    200       6.827     90    177     16     46     16     90
   380    210       5.304    184    227     55     88     36     91
   380    220       4.239    210    225     69     88     31    117
   380    230       3.488    249    185     87     92     32    125
   380    240       2.836    269    193     90     84     52    117
   380    250       2.343    290    190     85     70     50    117
   380    260       1.929    289    177     94     71     55    101
   380    270       1.585    338    149    140     63     62    109
   380    280       1.310    423    152    121     55     51     86
   380    290       1.090    417    148    148     50     52     73
   380    300       0.909    401    143    134     63     63     71
   380    310       0.769    426    126    173     55     67     74
   380    320       0.640    457    116    189     60     58     68
   380    330       0.543    599    133    182     43     98    101
   380    340       0.459    565    135    176     49     96     95
   380    350       0.391    595    108    174     43    103     82
   380    360       0.334    617     97    168     38     87     86
   380    370       0.287    619    114    184     35     92     77
   380    380       0.244    609    108    193     32     82     63
   380    390       0.209    581     94    182     43    106     63
   380    400       0.182    596    103    200     37     84     46
   380    410       0.156    638     79    192     26     89     74
   380    420       0.135    658     98    163     20    131     59
   380    430       0.117    579     78    193     21     89     43
   380    440       0.102    582     70    187     19    108     55
   380    450       0.089    600     75    153     20     97     43
   390    100     242.000      2     13      0      3      0     12
   390    110     117.400      6     39      1      2      3     23
   390    120      72.500     10     45      0      7      8     21
   390    130      47.860     10     64      4      8      4     23
   390    140      33.700     20     80      1      7     10     34
   390    150      24.560     19     96      5     21      9     33
   390    160      18.460     31    109      6     18     11     60
   390    170      14.070     54    157      7     24      4     54
   390    180      10.860     52    145      9     31      8     78
   390    190       8.369     73    179     15     32     13     97
   390    200       6.637    112    199     21     42     11     64
   390    210       5.286    141    204     25     53     25    102
   390    220       4.160    217    218     60     94     44    109
   390    230       3.407    228    210     78     96     41    134
   390    240       2.767    260    193     80     81     43    114
   390    250       2.249    280    194     90     88     48    126
   390    260       1.850    340    197    109     74     60    120
   390    270       1.526    350    167    106     64     60     89
   390    280       1.272    415    158    127     43     56     97
   390    290       1.072    425    137    134     57     57     81
   390    300       0.888    471    142    159     47     60     77
   390    310       0.750    476    134    175     55     58     79
   390    320       0.638    474    121    182     48     68     83
   390    330       0.538    557    155    182     59     89     75
   390    340       0.448    569    153    174     54    103     88
   390    350       0.386    568    123    196     50    102     89
   390    360       0.332    585    126    198     37     91     75
   390    370       0.280    626    112    192     48    118     78
   390    380       0.241    654    106    194     28    100     66
   390    390       0.209    594     71    172     22     98     59
   390    400       0.177    643    101    179     25    120     53
   390    410       0.153    649     95    197     23     97     45
   390    420       0.133    632     89    194     30     93     44
   390    430       0.115    612     68    166     21     99     52
   390    440       0.100    570     62    187     20    104     54
   390    450       0.087    573     74    165     16    111     42
   400    100     231.400      3     17      1      1      1      8
   400    110     114.600      2     36      0      6      4     17
   400    120      69.280     13     53      5     10      5     27
   400    130      46.360     17     55      0     24      8     48
   400    140      32.850     14     89      4      9      5     40
   400    150      23.800     20     98      3     18     11     47
   400    160      17.890     30    107      6     21      6     52
   400    170      13.610     41    122     10     25     11     60
   400    180      10.510     53    166     10     44     15     66
   400    190       8.107     76    163     20     33      9     86
   400    200       6.435    106    174     17     46     10     90
   400    210       5.111    108    172     29     52     21    100
