m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   200    370       0.392    685     97    239     31    147     68
   200    380       0.330    665     97    206     35    134     49
   200    390       0.283    696     86    220     25    138     54
   200    400       0.240    637     72    217     34    119     43
   200    410       0.207    637     68    225     29    123     37
   200    420       0.179    642     52    206     25    126     47
   200    430       0.154    620     64    206     19    112     45
   200    440       0.134    602     53    191     20    118     32
   200    450       0.116    616     55    193     15     91     35
   210    100     994.300      7     12      0      0      4      4
   210    120     131.400    149    176     24     26     48     53
   210    130      86.780    218    198     25     37     35     95
   210    140      61.920    242    212     40     34     64     74
   210    150      44.280    329    285     66     42     80     89
   210    160      33.000    358    281     47     64     58     89
   210    170      24.690    468    273     81     44     71     79
   210    180      18.800    462    246     76     43     77     76
   210    190      14.350    488    218     85     62     91     82
   210    200      11.110    530    246     93     54     91     82
   210    210       8.779    497    179    105     46     81     82
   210    220       6.877    523    178    102     45     79     68
   210    230       5.496    501    184    104     41     90     91
   210    240       4.410    562    178    100     38     94     72
   210    250       3.562    524    168    142     57    103     62
   210    260       2.915    531    112    144     46    115     61
   210    270       2.360    536    140    160     41     83     66
   210    280       1.924    532    129    164     40    102     53
   210    290       1.566    541    112    165     48    103     65
   210    300       1.299    567    124    183     34    118     47
   210    310       1.077    553    123    146     39     99     62
   210    320       0.900    572    110    145     30    113     60
   210    330       0.749    813    139    193     52    157     80
   210    340       0.643    747    161    218     39    180     56
   210    350       0.535    714    115    198     35    165     58
   210    360       0.454    747    113    239     32    157     53
   210    370       0.385    802     94    214     38    160     56
   210    380       0.327    773     86    219     26    156     48
   210    390       0.279    734     80    240     36    154     63
   210    400       0.239    659     85    216     26    144     52
   210    410       0.205    690     80    190     30    138     47
   210    420       0.176    704     64    228     16    146     42
   210    430       0.151    624     72    219     24    130     40
   210    440       0.131    616     84    218     16    134     41
   210    450       0.114    571     64    216     20    101     32
   220    100     870.300      7      9      2      0      2      6
   220    110     208.700     35     53      4     10     20     21
   220    120     125.000    173    148     32     31     42     60
   220    130      84.500    207    187     28     37     61     75
   220    140      59.610    249    253     52     42     66     87
   220    150      42.930    321    263     59     59     61     82
   220    160      31.440    373    300     75     67     76     77
   220    170      23.820    430    294     67     53     79     79
   220    180      18.150    508    258     99     64     77    102
   220    190      13.990    522    244    105     59     83     99
   220    200      10.780    530    228    108     57    120     96
   220    210       8.531    546    213    101     55    118     83
   220    220       6.774    540    184    107     45    117     83
   220    230       5.371    515    192    110     36    107     66
   220    240       4.375    558    158     99     45     92     68
   220    250       3.499    544    173    128     53     93     65
   220    260       2.807    547    152    127     50    109     76
   220    270       2.289    556    134    140     52    108     66
   220    280       1.875    587    128    152     41    117     60
   220    290       1.542    539    117    191     60    119     48
   220    300       1.273    597    114    204     36    112     48
   220    310       1.061    575    111    167     34    121     57
   220    320       0.888    602    108    178     40    118     46
   220    330       0.737    780    150    212     48    194     84
   220    340       0.622    778    133    210     36    202     87
   220    350       0.525    775    134    200     40    171     67
   220    360       0.444    834    133    197     36    183     82
   220    370       0.379    791    119    220     38    171     61
   220    380       0.325    794    100    223     30    168     59
   220    390       0.276    753     94    208     30    154     57
   220    400       0.233    750     90    231     25    152     49
   220    410       0.201    717     72    207     29    122     62
   220    420       0.176    673     66    197     26    110     42
   220    430       0.149    663     64    197     19    130     38
   220    440       0.130    630     63    199     22    119     39
   220    450       0.113    592     61    208     18    133     40
   230    100     766.500     16     14      1      1      5     12
   230    110     202.900     46     42      3      9     16     22
   230    120     122.100     68     87      8      9     19     35
   230    130      81.630    214    224     34     36     52     83
   230    140      57.500    313    232     46     42     45     97
   230    150      41.740    323    238     69     47     71     89
   230    160      30.830    430    269     65     55     69    103
   230    170      23.250    451    258     75     54     88    117
   230    180      17.330    520    307     96     56     99    106
   230    190      13.460    524    265     88     62     94    115
   230    200      10.590    556    249    105     50     91     91
   230    210       8.178    575    209    120     54    117     96
   230    220       6.521    536    211    110     49    124     74
   230    230       5.296    564    212    111     29     90     81
   230    240       4.239    530    162    107     63    112     65
   230    250       3.409    510    165    154     36    106     72
   230    260       2.784    550    192    160     59    119     82
   230    270       2.248    549    150    156     43    103     69
   230    280       1.839    580    137    179     48    101     67
   230    290       1.521    558    128    169     54    117     59
   230    300       1.253    570    126    184     49    134     69
   230    310       1.031    582    109    202     31     95     61
   230    320       0.875    641     98    180     52    107     40
   230    330       0.735    772    160    208     51    191     80
   230    340       0.615    843    135    200     40    210     86
   230    350       0.521    787    116    238     40    182     95
   230    360       0.436    820    130    206     30    195     74
   230    370       0.374    794    109    215     37    190     63
   230    380       0.315    820    116    196     30    162     54
   230    390       0.270    790    103    214     38    152     57
   230    400       0.234    776     87    184     27    165     58
   230    410       0.199    758     82    198     24    150     44
   230    420       0.173    739     91    213     28    142     47
   230    430       0.147    698     78    194     24    149     51
   230    440       0.127    653     67    190     19    145     46
   230    450       0.112    638     78    194     23    144     32
   240    100     664.600      8     14      1      1      3     10
   240    110     194.900     38     52      9     12     13     31
   240    120     118.200     63     76      7     13     24     36
   240    130      76.900    184    203     31     38     50     78
   240    140      55.120    280    209     55     45     66     83
   240    150      39.840    328    250     60     47     67     96
   240    160      29.620    392    273     67     48     67     96
   240    170      22.260    461    281     71     67     94     93
   240    180      17.210    499    275    112     59    106    114
   240    190      13.090    565    280    119     64    103     93
   240    200      10.320    602    252    109     70     96    120
   240    210       8.083    632    262    103     60    104     96
   240    220       6.354    582    235    131     48    101     87
   240    230       5.139    611    219    140     47    128     96
   240    240       4.160    603    206    154     43     90     96
   240    250       3.365    585    166    166     53    110     77
   240    260       2.718    579    182    147     53    127     67
   240    270       2.181    587    149    174     52    118     61
   240    280       1.792    555    129    174     33    107     64
   240    290       1.486    571    116    186     39    103     62
   240    300       1.240    600    107    153     42    117     51
   240    310       1.031    577    119    194     33    113     51
   240    320       0.853    642    113    191     42    133     49
   240    330       0.716    776    156    206     28    183     86
   240    340       0.607    827    146    226     33    193     70
   240    350       0.504    810    141    233     40    183     86
   240    360       0.435    843    115    211     33    190     67
   240    370       0.366    817    113    204     35    195     68
   240    380       0.315    812    109    200     28    193     73
   240    390       0.270    811     98    198     25    165     54
   240    400       0.229    837    103    187     20    186     65
   240    410       0.195    734    100    225     29    149     56
   240    420       0.170    764     84    223     33    134     56
   240    430       0.147    703     64    197     19    158     55
   240    440       0.125    696     70    206     19    139     40
   240    450       0.108    642     82    225     22    149     36
   250    100     593.800      5     15      2      2      9      6
   250    110     187.400     39     59      8      7     11     21
   250    120     114.100     40     71      6      9     15     25
   250    130      75.960    103     97     10     19     23     43
   250    140      53.370    263    255     49     62     63    107
   250    150      38.590    351    276     48     61     74     84
   250    160      28.600    409    284     84     60     83    111
   250    170      21.490    480    282     89     70     82    120
   250    180      16.460    533    283    102     59    105     98
   250    190      12.810    543    272    119     76    100    111
   250    200      10.120    571    275    132     68    104    119
   250    210       7.876    648    262    140     54    121    115
   250    220       6.239    646    218    137     68    109    104
   250    230       4.986    657    203    156     68    110     85
   250    240       4.044    603    191    151     56    127     78
   250    250       3.265    630    154    170     50    144     71
   250    260       2.651    609    161    149     51    130     71
   250    270       2.158    587    142    179     53    117     59
   250    280       1.770    612    141    184     48    117     67
   250    290       1.456    580    111    189     51    110     72
   250    300       1.218    628    136    175     44    134     66
   250    310       1.004    607    110    193     48    107     56
   250    320       0.832    625     90    184     40    130     67
   250    330       0.702    769    145    219     27    190     97
   250    340       0.594    818    130    246     43    182     88
   250    350       0.503    851    125    212     44    196     71
   250    360       0.426    840    137    220     44    190     72
   250    370       0.359    822    121    253     41    189     65
   250    380       0.309    852    113    226     34    187     65
   250    390       0.263    823     99    239     29    191     69
   250    400       0.225    831    111    195     35    180     58
   250    410       0.195    801     85    205     23    169     58
   250    420       0.166    796     98    193     30    161     55
   250    430       0.144    770     91    231     18    172     43
   250    440       0.125    667     80    222     28    151     49
   250    450       0.108    728     74    194     17    139     45
   260    100     529.700     15     14      0      3      4     11
   260    110     178.700     37     49      4     13      9     24
   260    120     109.400     66     77      8     11     22     33
   260    130      73.770     88    111     12     17     24     42
   260    140      51.840    161    152     22     20     30     59
   260    150      37.050    322    291     66     61     75     91
   260    160      27.650    414    302     68     58     77    110
   260    170      20.920    439    289    110     61     86    116
   260    180      15.930    502    293    100     62     98     93
   260    190      12.380    540    274    124     72    102    116
   260    200       9.655    620    250    137     57    120    138
   260    210       7.627    661    277    151     55    131    112
   260    220       6.041    672    260    162     68    142    101
   260    230       4.846    597    216    169     66    124     99
   260    240       3.921    616    202    183     58    120    100
   260    250       3.212    596    169    170     54    131     79
   260    260       2.595    648    170    179     49    119     74
   260    270       2.124    582    160    205     73    109     66
   260    280       1.735    629    136    195     40    122     85
   260    290       1.426    624    123    213     39    120     65
   260    300       1.180    628    131    209     54    125     59
   260    310       0.992    588    123    198     41    124     61
   260    320       0.818    618     96    200     42    112     60
   260    330       0.688    792    154    209     45    186     88
   260    340       0.579    817    139    231     54    206     83
   260    350       0.491    836    146    204     48    188     90
   260    360       0.416    836    128    226     41    188     68
   260    370       0.353    871    104    226     35    181     63
   260    380       0.304    909    111    226     38    218     85
   260    390       0.259    833    100    216     33    172     56
   260    400       0.220    787    112    207     30    195     71
   260    410       0.190    828    118    224     23    184     44
   260    420       0.165    784     90    221     25    186     66
   260    430       0.141    759     73    225     30    171     48
   260    440       0.122    771     83    182     24    155     46
   260    450       0.106    743     65    207     25    138     43
   270    100     478.700     10     20      3      4      6      8
   270    110     174.000     40     64      7      8     14     17
   270    120     105.600     75     69      7      6     17     28
   270    130      71.200     89    112     13     17     23     48
   270    140      49.910    134    141     32     23     37     54
   270    150      36.030    331    287     63     67     82     89
   270    160      26.780    418    291     72     62     89    106
   270    170      20.220    491    284    102     63     94    106
   270    180      15.470    500    306    114     78    101    106
   270    190      12.010    619    299    121     83    125    103
   270    200       9.419    623    276    123     78    140    109
   270    210       7.421    661    275    149     78    137    116
   270    220       5.890    731    235    151     74    132     97
   270    230       4.764    686    245    189     62    138     96
   270    240       3.834    688    192    165     63    149    110
   270    250       3.110    654    161    181     50    126    102
   270    260       2.537    602    169    193     62    135     88
   270    270       2.052    630    158    203     64    124     73
   270    280       1.692    626    135    188     52    136     82
   270    290       1.399    662    137    218     36    126     76
   270    300       1.168    664    111    194     40    150     57
   270    310       0.968    628    122    202     57    116     59
   270    320       0.810    619    110    212     40     85     56
   270    330       0.679    817    147    230     53    210     81
   270    340       0.570    878    141    223     34    206     79
   270    350       0.477    826    141    241     43    217     89
   270    360       0.408    865    117    255     33    203     87
   270    370       0.350    859    117    232     42    175     70
   270    380       0.295    843    127    221     44    188     76
   270    390       0.250    804    122    225     23    221     65
   270    400       0.218    849     99    227     41    198     67
   270    410       0.186    810    100    242     25    191     54
   270    420       0.162    785     83    215     29    183     49
   270    430       0.139    771     86    223     31    179     47
   270    440       0.121    750     71    224     34    156     50
   270    450       0.104    765     90    197     14    156     61
   280    100     438.100     20     28      3      3     12      7
   280    110     168.200     40     57      8      5     11     30
   280    120     102.700     50     60      6     13     19     31
   280    130      67.380     89    111     11     16     19     39
   280    140      47.980    117    146     17     20     31     56
   280    150      35.560    187    186     30     34     38     62
   280    160      25.990    433    298     89     73     84     99
   280    170      19.500    496    275     91     67    101    110
   280    180      15.050    538    324    109     67     98    112
   280    190      11.730    528    293    130     68    119    104
   280    200       9.198    667    288    145     58    118    109
   280    210       7.182    656    274    151     53    141    122
   280    220       5.723    674    253    173     77    154     96
   280    230       4.584    705    228    169     69    142    124
   280    240       3.738    716    177    187     51    108     87
   280    250       3.028    681    186    181     77    144     97
   280    260       2.476    622    179    189     59    128     97
   280    270       2.022    634    167    194     49    130     94
   280    280       1.646    658    143    220     53    128     70
   280    290       1.365    642    138    212     60    153     79
   280    300       1.128    620    135    196     47    112     65
   280    310       0.953    652    123    211     47    118     62
   280    320       0.791    643    117    214     32    133     67
   280    330       0.662    822    139    239     41    199     78
   280    340       0.565    843    150    200     49    193     87
   280    350       0.470    845    151    233     40    222     82
   280    360       0.400    882    129    249     28    193     74
   280    370       0.341    853     94    231     35    200     67
   280    380       0.293    896    115    230     38    209     58
   280    390       0.250    863    113    247     37    181     72
   280    400       0.215    858    113    237     36    187     64
   280    410       0.185    845     91    197     28    195     67
   280    420       0.158    838     95    225     24    200     67
   280    430       0.137    771     95    192     29    195     60
   280    440       0.118    807     72    239     27    167     51
   280    450       0.103    726     79    197     31    167     40
   290    100     411.800      7     22      1      2     10      8
   290    110     162.000     31     50      4     10     16     21
   290    120      97.940     59     70      7      7     15     37
   290    130      66.120     78    103      8     27     26     51
   290    140      46.240    132    153     20     20     36     57
   290    150      34.260    186    139     16     24     40     67
   290    160      25.040    413    307     90     86     91    121
   290    170      18.830    510    285    115     84     97    120
   290    180      14.530    499    324    127     75    111    110
   290    190      11.270    635    284    145     95    125    118
   290    200       8.824    629    323    157     84    118    103
   290    210       6.972    664    269    159     86    144    127
   290    220       5.586    683    242    190     85    130    108
   290    230       4.489    721    251    202     68    154    126
   290    240       3.635    725    198    203     57    149    105
   290    250       2.948    696    216    182     75    143    137
   290    260       2.395    624    165    207     63    160     84
   290    270       1.978    657    180    188     52    140     83
   290    280       1.601    682    139    219     57    144     94
   290    290       1.347    638    133    237     47    145     82
   290    300       1.107    620    137    228     57    131     62
   290    310       0.933    671    110    223     49    124     71
   290    320       0.780    639    110    228     39    138     64
   290    330       0.648    816    134    233     50    212     87
   290    340       0.550    838    145    245     43    194     87
   290    350       0.461    808    136    249     43    201     59
   290    360       0.394    823    133    215     38    210     77
   290    370       0.337    896    132    234     39    209     88
   290    380       0.286    873    110    238     32    214     51
   290    390       0.248    859    112    239     35    181     79
   290    400       0.212    882    117    216     30    171     62
   290    410       0.180    857     96    231     19    191     63
   290    420       0.156    841     98    221     26    175     77
   290    430       0.135    819    100    225     29    160     59
   290    440       0.116    854     88    231     27    176     56
   290    450       0.102    771     77    186     26    174     53
   300    100     383.700     22     32      3      2      5     11
   300    110     155.500     41     52      9      9      7     22
   300    120      96.150     64     88      5     11     24     32
   300    130      63.930     87    118     11     20     29     44
   300    140      44.790    107    141     17     23     34     58
   300    150      32.820    169    160     21     31     38     75
   300    160      24.460    204    201     30     53     60     75
   300    170      18.250    453    309    102     83    104    116
   300    180      14.110    545    333    145    105    107    119
   300    190      10.980    544    292    143     89    125    127
   300    200       8.601    623    280    158     92    115    125
   300    210       6.749    640    255    145     79    129    119
   300    220       5.438    689    257    179     90    118     98
   300    230       4.367    739    255    223     83    155    111
   300    240       3.518    726    228    221     89    139    117
   300    250       2.851    742    228    243     65    148    109
   300    260       2.333    709    181    206     71    175     84
   300    270       1.920    648    169    232     61    149     79
   300    280       1.566    668    159    234     52    151     87
   300    290       1.314    671    152    262     55    136     84
   300    300       1.082    666    135    222     45    132     74
   300    310       0.909    664    127    222     43    130     61
   300    320       0.757    683    132    223     43    137     64
   300    330       0.645    802    127    273     44    205     78
   300    340       0.537    878    140    225     47    198     81
   300    350       0.455    820    128    236     43    206     67
   300    360       0.388    882    131    278     39    213     80
   300    370       0.332    845    116    261     32    213     83
   300    380       0.282    801    125    230     39    214     55
   300    390       0.241    843    101    241     40    178     77
   300    400       0.208    804     91    227     40    212     51
   300    410       0.178    849     91    250     27    207     48
   300    420       0.155    806     96    254     26    187     59
   300    430       0.133    824     85    196     34    186     61
   300    440       0.116    786     98    236     35    189     48
   300    450       0.100    811    103    195     28    170     54
   310    100     356.800     21     17      2      2      4      7
   310    110     152.700     54     68      4      8     11     28
   310    120      93.580     56    108      9      5     14     28
   310    130      60.950     80    107     14     15     23     38
   310    140      43.690    129    139     19     20     21     47
   310    150      31.570    168    203     27     35     37     77
   310    160      23.580    220    180     42     34     52     56
   310    170      17.770    453    318    119     92     95    114
   310    180      13.640    516    271    123     95    128    122
   310    190      10.540    567    285    154     91    121    120
   310    200       8.299    586    293    150     94    120    111
   310    210       6.640    684    291    185    110    136    114
   310    220       5.186    695    255    230     85    144     99
   310    230       4.271    680    227    214     92    150     91
   310    240       3.447    765    233    217     73    150    109
   310    250       2.781    698    206    242     73    153    143
   310    260       2.258    745    189    237     70    142     98
   310    270       1.878    697    160    261     68    142     86
   310    280       1.559    693    155    199     65    144     89
   310    290       1.292    688    140    253     60    129     68
   310    300       1.065    729    137    260     52    133     68
   310    310       0.882    705    120    275     58    132     70
   310    320       0.748    693    101    243     48    134     74
   310    330       0.630    830    153    281     54    215     76
   310    340       0.530    854    139    252     43    206     95
   310    350       0.446    829    148    267     46    207     68
   310    360       0.375    825    137    243     42    208     63
   310    370       0.324    810    129    246     31    211     82
   310    380       0.282    843    106    244     37    218     77
   310    390       0.238    823    104    244     37    179     70
   310    400       0.203    862     96    217     36    194     72
   310    410       0.174    838     99    208     28    182     61
   310    420       0.152    835    100    216     24    226     65
   310    430       0.132    760     90    202     26    177     69
   310    440       0.113    810     96    211     26    188     55
   310    450       0.099    812     84    248     21    165     66
   320    100     336.400     18     23      2      2      5     12
   320    110     145.400     32     60      5      8     14     21
   320    120      89.070     44     86      9     19     14     36
   320    130      59.460     81    105     13     13     30     41
   320    140      42.080    126    134     23     16     35     57
   320    150      30.620    158    162     25     19     32     55
   320    160      22.990    216    184     38     39     57     72
   320    170      17.310    294    228     56     53     47     76
   320    180      13.230    502    305    124    109    121    138
   320    190      10.240    496    303    147     97    125    138
   320    200       8.050    602    279    153    103    121    106
   320    210       6.395    645    257    207    110    147    107
   320    220       5.123    733    284    221     77    155     91
   320    230       4.109    718    258    193     83    145    125
   320    240       3.346    775    217    256     68    144     92
   320    250       2.718    716    223    233    102    137     86
   320    260       2.227    708    199    246     78    165    111
   320    270       1.815    726    172    250     74    162     78
   320    280       1.517    748    156    236     59    159     98
   320    290       1.256    750    158    236     68    160     67
   320    300       1.038    690    141    249     72    161     86
   320    310       0.867    736    136    245     42    139     80
   320    320       0.736    712    122    216     47    111     73
   320    330       0.614    872    140    255     58    230    101
   320    340       0.519    849    147    264     55    195     95
   320    350       0.444    875    129    258     54    199     90
   320    360       0.374    901    144    268     31    223     84
   320    370       0.319    861    120    262     42    199     78
   320    380       0.273    865    113    234     41    197     65
   320    390       0.233    802     93    275     30    210     76
   320    400       0.202    854    102    249     36    176     65
   320    410       0.173    851    107    195     25    186     67
   320    420       0.149    794    112    230     37    181     53
   320    430       0.130    787    100    214     30    201     55
   320    440       0.112    850     79    244     19    169     58
   320    450       0.096    813     82    219     25    169     51
   330    100     320.100     11     28      2      3      4     11
   330    110     140.700     39     54      1      8     11     22
   330    120      86.200     60     96     10     11     24     26
   330    130      57.900    104    104     15     14     28     39
   330    140      40.730    124    127     13     29     43     32
   330    150      29.570    148    173     31     26     31     63
   330    160      22.260    213    180     34     30     43     66
   330    170      16.720    232    206     49     47     64     81
   330    180      12.670    464    308    145     99    107    123
   330    190      10.030    506    267    175     94    122    123
   330    200       7.810    580    286    176    108    116    121
   330    210       6.252    638    270    202    105    145    136
   330    220       4.984    698    267    221     99    148    113
   330    230       4.039    702    281    231     82    157    120
   330    240       3.234    734    262    213     75    134    103
   330    250       2.654    712    224    221     74    156    106
   330    260       2.170    751    180    219     72    176    117
   330    270       1.795    737    173    245     77    158     99
   330    280       1.486    736    152    255     68    154     99
   330    290       1.230    736    154    277     59    160     93
   330    300       1.030    769    154    251     55    153     74
   330    310       0.855    732    137    286     57    162     71
   330    320       0.721    752    128    240     51    147     60
   330    330       0.601    864    156    275     53    186    107
   330    340       0.507    879    130    305     46    208     87
   330    350       0.435    932    140    279     50    228     76
   330    360       0.366    910    109    244     57    212     77
   330    370       0.315    868    122    258     34    189     71
   330    380       0.268    850    101    249     41    228     72
   330    390       0.229    821    125    264     51    182     61
   330    400       0.198    833     99    230     29    199     65
   330    410       0.169    871    109    275     25    180     54
   330    420       0.146    784    104    219     28    195     60
   330    430       0.127    846     83    238     27    204     48
   330    440       0.110    833     89    228     31    171     51
   330    450       0.096    803     73    243     30    206     59
   340    100     299.800     24     20      1      4      8     12
   340    110     136.700     43     67      3      7     16     21
   340    120      83.320     68     85     11     13     17     32
   340    130      55.440     85    106     14     18     18     42
   340    140      39.380    111    122     18     26     28     41
   340    150      28.600    151    161     22     33     37     57
   340    160      21.450    183    188     31     31     42     66
   340    170      16.220    216    210     54     47     47     69
   340    180      12.590    317    239     76     47     67     97
   340    190       9.563    517    308    149    110    126    104
   340    200       7.585    573    264    162    100    123    138
   340    210       6.004    607    283    197     92    128    120
   340    220       4.816    670    260    193    103    138    136
   340    230       3.903    718    254    214     81    139    136
   340    240       3.177    773    238    226     84    154    122
   340    250       2.557    702    192    207     74    176    116
   340    260       2.105    771    187    251     70    172     90
   340    270       1.746    781    189    244     67    166     99
   340    280       1.458    807    189    258     74    158     91
   340    290       1.192    774    152    264     63    167     74
   340    300       1.001    746    140    246     57    147     81
   340    310       0.843    758    141    306     63    166     70
   340    320       0.705    761    125    284     49    153     64
   340    330       0.591    859    145    292     59    195     93
   340    340       0.495    851    117    306     59    211    102
   340    350       0.420    878    116    267     55    199     83
   340    360       0.359    843    135    269     34    223     76
   340    370       0.306    852    141    257     48    236     69
   340    380       0.265    865    111    257     46    197     64
   340    390       0.225    848    111    237     42    228     66
   340    400       0.192    818    117    243     27    199     61
   340    410       0.167    826    100    226     37    208     67
   340    420       0.143    823    115    244     27    211     57
   340    430       0.124    829    102    257     25    187     65
   340    440       0.107    756     96    211     28    175     58
   340    450       0.093    816     75    186     33    172     54
   350    100     289.800     13     30      3      4      6     13
   350    110     131.500     27     56     10      7     13     22
   350    120      81.100     69     80     12     14     17     30
   350    130      53.920     91    118     14     20     26     50
   350    140      38.240    134    126     24     16     25     50
   350    150      27.880    148    155     21     29     33     73
   350    160      20.750    204    171     32     36     44     62
   350    170      15.750    252    184     53     32     57     64
   350    180      12.170    307    237     51     28     72     86
   350    190       9.454    353    226     90     47     91     99
   350    200       7.335    590    300    169    111    127    128
   350    210       5.774    624    265    201    110    145    149
   350    220       4.659    607    252    212    115    150    136
   350    230       3.792    684    272    246    103    172     98
   350    240       3.107    773    230    246     90    182    124
   350    250       2.523    752    244    246     92    163    133
   350    260       2.055    796    200    274     81    182    102
   350    270       1.694    754    177    247     77    165     86
   350    280       1.406    832    180    298     69    188     74
   350    290       1.173    833    153    286     81    158     95
   350    300       0.973    802    149    292     53    154     78
   350    310       0.815    757    150    293     56    156     76
   350    320       0.686    729    121    245     53    160     82
   350    330       0.583    928    135    292     67    217     92
   350    340       0.495    931    153    273     55    222    100
   350    350       0.419    884    148    290     49    210     95
   350    360       0.352    922    142    276     40    225     79
   350    370       0.300    847    113    270     38    216     88
   350    380       0.257    883    103    298     44    205     64
   350    390       0.222    885    100    261     48    200     75
   350    400       0.189    842    110    228     33    193     61
   350    410       0.165    849    108    245     35    200     77
   350    420       0.142    867    101    241     27    184     56
   350    430       0.123    795     89    256     31    177     42
   350    440       0.107    763     89    238     21    184     62
   350    450       0.092    814     95    231     18    183     53
   360    100     275.300     14     21      3      0      7     14
   360    110     128.500     26     59      4      8     11     29
   360    120      78.430     59     66     13     11     18     33
   360    130      52.190     78    119     18     13     31     38
   360    140      36.840    120    140     25     21     32     51
   360    150      27.090    143    171     26     26     40     48
   360    160      20.130    190    171     30     34     40     79
   360    170      15.250    221    198     54     39     54     65
   360    180      11.690    265    167     66     53     80     84
   360    190       9.202    323    233     90     65     60     86
   360    200       7.132    480    263    213    138    119    134
   360    210       5.669    594    296    229    108    123    133
   360    220       4.589    674    271    184    100    125    129
   360    230       3.651    734    271    222    117    148    117
   360    240       3.017    689    246    239     96    170    113
   360    250       2.428    758    237    286    111    172    112
   360    260       2.005    805    201    246     84    169    116
   360    270       1.650    734    182    229     86    184    112
   360    280       1.369    737    183    278     67    154     90
   360    290       1.150    764    156    322     68    147     81
   360    300       0.951    822    144    333     66    175     86
   360    310       0.809    773    151    287     72    144     71
   360    320       0.676    739    129    271     75    152     73
   360    330       0.561    880    171    316     60    225     91
   360    350       0.409    917    148    306     44    216     77
   360    360       0.350    911    141    286     53    188     88
   360    370       0.295    925    100    267     41    196     88
   360    380       0.254    865    108    268     33    207     70
   360    390       0.220    873     95    297     33    218     65
   360    400       0.187    849    100    220     38    196     68
   360    410       0.161    881     90    255     29    200     62
   360    420       0.139    811     88    237     27    174     64
   360    430       0.121    811     94    244     26    183     72
   360    440       0.105    860    100    229     26    171     57
   360    450       0.090    770     85    222     23    198     46
   370    100     262.300     20     35      2      3      5      7
   370    110     124.400     45     58      7      8     15     22
   370    120      76.810     61     94     11      9     17     34
   370    130      51.210     90    105     15     13     19     36
   370    140      35.930    126    122     21     17     30     45
   370    150      26.240    152    160     37     33     36     52
   370    160      19.660    201    196     43     33     50     75
   370    170      14.960    222    199     58     38     52     60
   370    180      11.400    320    196     75     55     65     84
   370    190       8.876    367    227     73     58     83     84
   370    200       7.056    460    251    112     47     99    100
   370    210       5.516    613    285    218    130    147    124
   370    220       4.405    638    261    227     99    141    153
   370    230       3.588    715    275    245     82    160    132
   370    240       2.926    721    236    268    118    164    124
   370    250       2.403    719    270    250     83    182    132
   370    260       1.969    786    213    266     91    168    107
   370    270       1.616    844    188    260     78    161    102
   370    280       1.329    803    179    280     75    165    117
   370    290       1.122    794    178    310     75    177     80
   370    300       0.942    808    167    337     61    164     76
   370    310       0.783    791    139    341     58    180     98
   370    320       0.662    808    132    287     63    157     76
   370    330       0.554    925    137    322     54    220     98
   370    340       0.476    938    141    291     62    210     79
   370    350       0.399    898    144    299     59    223     88
   370    360       0.339    856    133    289     45    218     77
   370    370       0.291    934    119    310     45    206     76
   370    380       0.250    882    117    280     46    191     67
   370    390       0.214    908    113    311     40    199     79
   370    400       0.183    881    105    267     32    201     62
   370    410       0.159    892    115    261     36    230     55
   370    420       0.138    869    106    257     30    174     48
   370    430       0.118    833     82    230     27    181     47
   370    440       0.103    822    101    241     26    185     49
   370    450       0.090    847     90    241     22    187     45
   380    100     251.800     18     30      5      5      8     11
   380    110     120.900     33     69      8     11     12     21
   380    120      74.300     76     76      8     12     19     33
   380    130      48.990    102    101      9     12     30     31
   380    140      34.810    103    137     18     28     26     64
   380    150      25.470    144    160     33     22     49     61
   380    160      19.240    177    167     39     27     50     57
   380    170      14.480    240    184     41     40     54     78
   380    180      11.010    273    224     61     58     71     79
   380    190       8.615    311    242     87     63     79    104
   380    200       6.827    379    224    112     65     84     94
   380    210       5.304    594    306    217    130    150    102
   380    220       4.239    629    297    246    141    146    127
   380    230       3.488    670    242    251    132    146    129
   380    240       2.836    678    235    280    115    182    125
   380    250       2.343    711    231    277    108    192    123
   380    260       1.929    702    216    271     93    183    110
   380    270       1.585    736    179    332     86    174    114
   380    280       1.310    799    180    289     70    158     91
   380    290       1.090    789    181    305     58    168     77
   380    300       0.909    741    168    303     77    178     74
   380    310       0.769    771    150    335     72    158     80
   380    320       0.640    779    137    332     71    165     68
   380    330       0.543    989    161    317     57    232    102
   380    340       0.459    930    161    323     58    226     99
   380    350       0.391    895    130    306     55    227     86
   380    360       0.334    930    113    275     41    211     88
   380    370       0.287    959    136    286     45    211     77
   380    380       0.244    901    130    295     40    185     68
   380    390       0.209    833    111    270     51    228     65
   380    400       0.182    878    115    305     47    179     48
   380    410       0.156    895     94    289     32    193     76
   380    420       0.135    887    110    251     26    215     59
   380    430       0.117    826     94    266     24    170     45
   380    440       0.102    797     94    266     25    200     59
   380    450       0.089    805     94    234     30    178     45
   390    100     242.000     24     32      3      4      5     14
   390    110     117.400     37     66      9      5     14     27
   390    120      72.500     62     79      3     10     21     28
   390    130      47.860     81    115     10     18     24     31
   390    140      33.700    125    129     14     18     42     40
   390    150      24.560    139    151     28     29     29     40
   390    160      18.460    188    169     37     28     50     70
