m0_binning   50  10  500  10
m12_binning  26  100  350  10
NscanPoints  1300
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   260    150      39.220     56    142      8     27     14     77
   260    160      29.260     54    151     17     32     12     80
   260    170      21.620     85    195     29     40     18     90
   260    180      16.660    113    186     20     38     20     93
   260    190      12.680    138    171     34     30     18     96
   260    200       9.927    166    172     41     42     34     74
   260    210       7.862    185    182     50     36     33    106
   260    220       6.204    211    174     41     41     29     88
   260    230       4.927    227    160     48     54     25    100
   260    240       4.009    268    178     63     59     42     79
   260    250       3.216    247    154     69     50     41     70
   260    260       2.626    302    144     78     39     29     75
   260    270       2.157    320    123     77     47     29     76
   260    280       1.739    306    133     77     41     39     73
   260    290       1.446    375    106    101     37     52     65
   260    300       1.196    445    156    100     51     60     96
   260    310       0.991    481    121    104     39     76     93
   260    320       0.841    505    156     99     31     88    104
   260    330       0.695    542    151    118     34    106     86
   260    340       0.588    546    151    107     33     98     83
   260    350       0.495    541    119    112     38     82     85
   270    100    2253.000      0      4      0      0      0      2
   270    110     210.400      3     24      0      2      0      6
   270    120     117.000      8     35      2      2      2     20
   270    130      76.070      8     69      4     10      1     36
   270    140      53.110     17     88      6     11      6     39
   270    150      37.920     49    145     10     27     15     65
   270    160      28.040     67    147     23     35     18     72
   270    170      21.130     85    147     13     43     12     88
   270    180      16.050    101    177     32     43     21     80
   270    190      12.210    116    187     29     50     24    103
   270    200       9.653    148    184     39     41     28     78
   270    210       7.579    196    180     40     37     34     78
   270    220       6.093    211    193     52     50     36    103
   270    230       4.859    254    173     61     56     34     96
   270    240       3.918    245    156     71     49     36     76
   270    250       3.155    275    176     59     40     32    100
   270    260       2.568    318    136     65     45     37     78
   270    270       2.113    325    130     80     37     29     79
   270    280       1.710    324    118     96     31     41     52
   270    290       1.423    337    139    122     30     46     62
   270    300       1.166    457    154    101     42    100     94
   270    310       0.978    444    145    113     46     75    112
   270    320       0.823    529    138    125     35     76     91
   270    330       0.679    577    128    142     42     88     78
   270    340       0.577    531    140    138     37     90     71
   270    350       0.484    566    128    128     32     90     80
   280    100    1983.000      0      2      0      0      1      3
   280    110     197.000      4     16      1      1      1      4
   280    120     111.500      7     24      1     11      0     26
   280    130      72.710     16     45      0     16      1     32
   280    140      51.050     23     99      0      5     10     43
   280    150      36.530     44    163     14     41     13     84
   280    160      26.880     75    152     19     45     24     85
   280    170      20.420     75    173     12     39     22     99
   280    180      15.450    103    171     18     37     24    102
   280    190      12.000    131    173     43     41     23     86
   280    200       9.345    159    193     36     36     29     98
   280    210       7.353    203    201     41     50     26     84
   280    220       5.940    215    182     55     52     33     83
   280    230       4.717    264    154     66     59     33     83
   280    240       3.809    256    184     80     63     40     91
   280    250       3.052    290    160     70     48     35     84
   280    260       2.502    288    122     84     57     30     85
   280    270       2.039    302    149     92     48     42     78
   280    280       1.678    339    104     96     26     39     75
   280    290       1.376    335    112     86     39     33     68
   280    300       1.150    479    137    110     51     70    100
   280    310       0.953    480    132    126     32     86     98
   280    320       0.794    485    151    119     31     79    105
   280    330       0.662    483    147    128     26     96    102
   280    340       0.565    512    137    134     40     90     74
   280    350       0.478    558    122    148     30     81     79
   290    100    1664.000      0      3      0      1      0      2
   290    110     185.300      3     22      2      4      2      6
   290    120     107.000      8     34      3      8      2     18
   290    130      70.720     15     61      2      6      6     30
   290    140      49.180     27     73      2     11      4     42
   290    150      35.530     24    101      4     17      8     54
   290    160      25.950     66    179     18     54     14     96
   290    170      19.660     90    196     19     42     16     91
   290    180      15.130    105    209     27     51     15     93
   290    190      11.580    151    193     44     34     24     83
   290    200       9.091    182    226     35     39     23     93
   290    210       7.139    238    185     60     56     35     98
   290    220       5.757    229    173     71     45     33    117
   290    230       4.588    245    186     55     49     27     99
   290    240       3.724    238    176     89     59     26     83
   290    250       3.020    262    155     72     55     55     95
   290    260       2.444    335    160     85     39     41     94
   290    270       1.989    317    160    112     59     33     86
   290    280       1.630    273    125    127     41     43     66
   290    290       1.359    355    123    107     47     48     56
   290    300       1.120    484    171    104     40     88     90
   290    310       0.929    515    165    119     56     87     96
   290    320       0.776    559    159    136     45     70     86
   290    330       0.654    546    147    136     32     92    100
   290    340       0.548    521    125    144     37     98     84
   290    350       0.468    616    137    162     31    106     80
   300    100    1343.000      0      4      0      0      0      4
   300    110     173.400      6     17      0      5      1      9
   300    120     102.700     13     35      1      3      2     20
   300    130      67.840     12     62      1      7      1     28
   300    140      47.080     16     78      3     16      6     37
   300    150      34.300     36    110      5     12      4     55
   300    160      25.050     62    174     16     36     13     87
   300    170      19.090     75    196     31     57     11     94
   300    180      14.370     99    201     36     48     19    120
   300    190      11.170    145    209     41     45     36     87
   300    200       8.777    171    226     47     58     31    104
   300    210       6.931    205    172     55     51     43     93
   300    220       5.502    222    194     47     49     47    105
   300    230       4.425    241    207     51     48     41     97
   300    240       3.625    265    175     77     55     39     87
   300    250       2.935    297    171     84     64     53     97
   300    260       2.361    297    170     83     48     46    109
   300    270       1.960    359    130    101     55     48    106
   300    280       1.611    357    125     99     44     56     73
   300    290       1.330    462    182    116     51     58    111
   300    300       1.103    481    149    125     50     79     93
   300    310       0.921    552    149    111     34     82     85
   300    320       0.761    578    136    130     54     81     87
   300    330       0.642    538    146    160     42    111     82
   300    340       0.547    575    149    137     30    109     93
   300    350       0.458    570    112    170     35     87     77
   310    100     989.800      0      4      0      1      0      6
   310    110     165.000      4     26      1      5      2     15
   310    120      98.210      9     28      1      5      1     21
   310    130      64.510     11     51      0     11      2     35
   310    140      45.590     24     65      2     11      8     34
   310    150      32.850     31     87      8     23      6     55
   310    160      24.380     46    118      6     17     11     68
   310    170      18.210     72    214     16     51     21     77
   310    180      14.070    109    207     31     57     20    106
   310    190      10.830    139    186     27     53     21    115
   310    200       8.587    177    213     41     54     38    113
   310    210       6.736    208    197     52     54     39    113
   310    220       5.415    224    202     51     36     31    104
   310    230       4.298    268    175     63     51     40     94
   310    240       3.547    303    178     88     62     33    100
   310    250       2.848    295    162     96     47     47    122
   310    260       2.339    318    149     99     71     47     85
   310    270       1.904    343    161    108     48     47     70
   310    280       1.562    349    151    110     38     48     95
   310    290       1.297    423    158    128     46     85    114
   310    300       1.061    497    170    116     63     87     99
   310    310       0.904    487    162    123     48     99     92
   310    320       0.750    520    143    135     58     94    102
   310    330       0.629    512    138    151     40     95     87
   310    340       0.532    550    122    146     39     92     95
   310    350       0.453    612    133    172     45     85     93
   320    100     659.400      0      5      0      0      0      2
   320    110     154.900      5     30      0      5      1     18
   320    120      94.050      8     40      6      7      5     12
   320    130      62.320     17     53      2      5      4     30
   320    140      43.960     20     75      7     15      4     37
   320    150      31.800     34     97      7     14      6     55
   320    160      23.570     36    135      5     13      6     57
   320    170      17.790     51    194     17     32     11    101
   320    180      13.410    122    233     36     60     15    104
   320    190      10.430    136    195     43     68     24    116
   320    200       8.211    157    209     46     46     32    123
   320    210       6.530    221    232     43     70     32    139
   320    220       5.237    246    198     47     52     25    101
   320    230       4.241    254    207     64     60     37    106
   320    240       3.424    310    209     78     56     42    111
   320    250       2.794    297    173     95     53     39     93
   320    260       2.276    334    165     85     51     49    105
   320    270       1.871    330    150    114     64     54     74
   320    280       1.524    341    124    132     44     38     78
   320    290       1.261    465    172    132     63     79    111
   320    300       1.051    500    192    118     52     84    107
   320    310       0.876    553    163    145     55     85     88
   320    320       0.744    517    150    138     45     91    112
   320    330       0.624    598    124    126     32     95     89
   320    340       0.523    577    132    181     44     88     83
   320    350       0.445    601    106    149     45    111     75
   330    100     472.300      3     12      0      1      0      8
   330    110     151.300      5     27      1      0      2     16
   330    120      89.370     17     39      1      7      1     26
   330    130      60.700     15     57      1     13      6     37
   330    140      42.280     23     90      2     12      8     41
   330    150      30.770     21     91      4     17      4     40
   330    160      22.790     29    125      2     23     14     58
   330    170      17.300     34    180      8     24     10     65
   330    180      13.070     96    215     25     67     15     91
   330    190      10.190    129    254     39     51     31    114
   330    200       8.002    153    206     41     78     20    127
   330    210       6.397    220    228     56     53     37    108
   330    220       5.109    247    192     60     52     36    123
   330    230       4.117    239    232     70     52     44    106
   330    240       3.307    300    200     67     55     40    109
   330    250       2.698    292    166     87     69     39    113
   330    260       2.228    321    180     97     70     50    111
   330    270       1.814    354    173    107     69     39    102
   330    280       1.512    404    147    130     52     56    103
   330    290       1.236    440    161    131     72    110    118
   330    300       1.026    472    162    155     39     88    101
   330    310       0.863    536    147    153     47     74    107
   330    320       0.725    594    141    144     41     77     78
   330    330       0.604    598    138    162     44     92     81
   330    340       0.517    596    138    166     41     89     67
   330    350       0.438    605    105    157     31     93     71
   340    100     379.900      4     13      1      3      0     11
   340    110     142.000      6     33      1      4      1     17
   340    120      86.390     12     31      4      8      2     15
   340    130      58.300     10     61      3      6      3     24
   340    140      40.970     22    100      5      7      3     30
   340    150      29.350     20    115      6     14     16     48
   340    160      22.430     51    141      9     24      7     66
   340    170      16.580     52    162     15     30      9     64
   340    180      12.790     63    189     13     38     14     83
   340    190       9.753    125    213     40     60     29    107
   340    200       7.782    165    218     51     66     33    113
   340    210       6.218    190    234     51     62     30    120
   340    220       4.973    232    217     70     58     39    117
   340    230       3.940    274    218     73     46     41    106
   340    240       3.227    301    203     75     58     55    101
   340    250       2.615    294    160     69     68     49    122
   340    260       2.146    340    163     95     57     46    114
   340    270       1.792    349    165     98     67     54     81
   340    280       1.481    373    174    121     51     52    105
   340    290       1.199    448    194    148     68     71    128
   340    300       1.004    556    178    146     47     87    112
   340    310       0.847    544    164    194     53     78     91
   340    320       0.708    567    150    147     50     98    106
   340    330       0.593    554    154    182     41     83     80
   340    340       0.501    639    106    158     45     88     97
   340    350       0.426    618    124    175     32     84     65
   350    100     327.700      3     14      0      4      0      2
   350    110     135.700      5     31      1      4      2     19
   350    120      82.530     10     27      1      6      1     18
   350    130      55.660     20     53      3      8      5     30
   350    140      39.220     20     87      3      9      7     29
   350    150      28.820     27     91      4     22      7     50
   350    160      21.290     21    109      7     27      8     51
   350    170      16.120     52    125      8     18     11     76
   350    180      12.360     54    169     10     23      7     80
   350    190       9.518    123    248     42     68     27    125
   350    200       7.521    157    210     47     79     21    114
   350    210       5.965    218    212     48     59     36    105
   350    220       4.754    238    228     54     65     35    104
   350    230       3.867    268    219     57     53     50    141
   350    240       3.111    281    194     83     63     46    135
   350    250       2.546    322    162     85     76     58     95
   350    260       2.107    329    175    103     62     44     98
   350    270       1.738    361    174    112     63     58     85
   350    280       1.437    389    157    132     49     54     96
   350    290       1.195    509    189    160     55     76    126
   350    300       0.993    538    172    147     50     82    110
   350    310       0.825    521    175    177     58     86    101
   350    320       0.689    585    127    186     51    105     99
   350    330       0.588    564    143    186     53    109     99
   350    340       0.499    630    128    187     42    119     75
   350    350       0.421    583    125    180     28    102     75
   360    100     293.300      2      8      0      0      1     13
   360    110     129.600      5     34      2      3      1     20
   360    120      81.330     14     45      0      5      2     21
   360    130      53.920     12     65      3      8      5     34
   360    140      38.100     19     67      3     18      5     34
   360    150      27.760     26    104      6     13     12     42
   360    160      20.360     39    136      7     21     11     59
   360    170      15.620     35    142     12     26      8     85
   360    180      12.020     67    163     14     33     21     76
   360    190       9.316     78    185     25     38      9    106
   360    200       7.205    163    221     35     64     34    131
   360    210       5.777    179    236     44     65     34    120
   360    220       4.651    240    210     68     72     33    123
   360    230       3.701    249    202     69     63     51    117
   360    240       3.058    274    210     74     57     62    128
   360    250       2.507    286    200    120     79     40    106
   360    260       2.041    341    181    111     65     60    107
   360    270       1.683    363    161    132     81     47     96
   360    280       1.402    383    165    126     66     56     98
   360    290       1.146    484    165    154     54     90    114
   360    300       0.960    545    157    176     59     92    124
   360    310       0.810    576    166    164     65     92    108
   360    320       0.679    564    134    175     53    101     94
   360    330       0.573    579    141    171     43     98     90
   360    340       0.484    612    135    168     34     94     78
   360    350       0.412    654    118    173     42     96     69
   370    100     264.700      0     13      0      1      0     11
   370    110     123.800      4     39      0      5      4     15
   370    120      76.590     10     46      1      7      3     41
   370    130      52.250     12     66      1     13      6     22
   370    140      36.560     21     76      4     12     10     33
   370    150      26.660     26    100      3     16      5     49
   370    160      19.920     28    125      1     21     13     55
   370    170      15.070     46    164      3     23     11     84
   370    180      11.490     66    164     10     34     10     63
   370    190       9.059     68    176     14     37     14     82
   370    200       6.989    156    229     44     90     29    144
   370    210       5.595    178    228     66     81     24    121
   370    220       4.531    224    230     46     69     39    132
   370    230       3.661    264    231     77     60     60    127
   370    240       2.954    272    219     79     75     53    141
   370    250       2.413    315    208     95     79     41    133
   370    260       1.992    348    176    125     71     52    105
   370    270       1.637    340    187    130     68     41     97
   370    280       1.352    409    151    139     77     43     95
   370    290       1.138    486    191    170     76     96    131
   370    300       0.950    596    174    149     56     82    132
   370    310       0.784    551    149    187     63     92    107
   370    320       0.668    557    123    191     60     96    101
   370    330       0.556    576    125    182     54    103     82
   370    340       0.472    608    135    181     55    101     79
   370    350       0.404    601    120    178     48    108     94
   380    100     241.800      5     20      0      1      1     14
   380    110     120.200      6     32      1      4      4     19
   380    120      74.210     11     35      0      9      2     26
   380    130      49.880     22     51      6      8      2     34
   380    140      35.230     24     67      2      7      5     42
   380    150      25.810     39     93      6     16      4     60
   380    160      19.140     33    113      7     22      2     70
   380    170      14.550     49    146      7     31      8     82
   380    180      11.440     51    163     10     27     12     77
   380    190       8.692     75    156     17     46     14     80
   380    200       6.933    104    192     17     55     26    124
   380    210       5.495    208    223     58     78     42    151
   380    220       4.350    231    215     68     76     39    123
   380    230       3.541    246    223     72     95     28    120
   380    240       2.912    299    230     71     66     67    150
   380    250       2.382    309    194     92     74     53    137
   380    260       1.925    356    190    124     86     54    137
   380    270       1.591    400    178    126     75     53    102
   380    280       1.319    421    158    143     69     59     82
   380    290       1.106    503    170    177     66     85    105
   380    300       0.923    480    192    146     61     89    122
   380    310       0.777    557    168    193     60     77    103
   380    320       0.651    582    152    173     50    113    105
   380    330       0.552    626    127    184     48     96     99
   380    340       0.462    586    152    184     56    106     91
   380    350       0.396    682    118    177     46     95     83
   390    100     226.100      2     23      0      1      0     10
   390    110     114.800     12     31      1      4      2     22
   390    120      72.080      9     51      0      7      4     33
   390    130      48.640      9     55      4     12      2     36
   390    140      34.270     23     82      2     11      6     39
   390    150      24.900     27    107      7     18      8     51
   390    160      18.500     30    118      8     20      6     61
   390    170      14.260     41    134     12     29     13     64
   390    180      10.940     52    173     11     34     14     86
   390    190       8.514     73    179     21     38      9     85
   390    200       6.650     95    198     23     37     20    105
   390    210       5.289    201    260     53     75     38    162
   390    220       4.191    231    215     85     94     39    115
   390    230       3.415    256    215     79     77     48    135
   390    240       2.825    274    226     89     86     34    135
   390    250       2.286    286    215    108     67     43    138
   390    260       1.889    348    201    145     95     51    137
   390    270       1.560    413    188    144     70     63     89
   390    280       1.281    454    153    125     76     61    112
   390    290       1.074    460    207    174     63     87    121
   390    300       0.891    498    159    173     59    107    138
   390    310       0.754    553    163    217     49     92     89
   390    320       0.633    546    144    194     46     98     96
   390    330       0.536    608    124    220     51     94     96
   390    340       0.454    595    147    191     53    110     92
   390    350       0.386    586    103    204     31     95     89
   400    100     211.200      5     25      0      2      1     17
   400    110     110.000     13     37      0      4      2     23
   400    120      69.020      8     50      3      3      2     21
   400    130      47.020     12     77      2     14      4     25
   400    140      33.030     20     96      2     18      4     39
   400    150      23.960     18    110      4     21      4     44
   400    160      18.200     39    135      3     18      3     61
   400    170      13.760     38    147     10     23      9     74
   400    180      10.600     67    161     12     26      9     81
   400    190       8.221     67    168     14     48     11     75
   400    200       6.484     94    184     26     33     25     92
   400    210       5.251    135    204     25     59     22    102
   400    220       4.134    187    229     76     96     42    152
   400    230       3.357    263    244     75     74     56    113
   400    240       2.720    241    226     76     81     55    133
   400    250       2.238    316    200     89     82     59    142
   400    260       1.819    339    204    113     99     48    117
   400    270       1.506    374    186    141     94     52    106
   400    280       1.268    417    179    148     76     58    106
   400    290       1.057    510    156    178     85     76    112
   400    300       0.880    532    170    192     57     96    122
   400    310       0.736    566    139    196     53     96    109
   400    320       0.627    601    143    180     38     95     84
   400    330       0.522    598    141    225     55     93     90
   400    340       0.448    664    122    217     39     87    104
   400    350       0.382    663    118    208     54    103     93
   410    100     201.200      3     24      1      4      0      9
   410    110     105.700      5     46      1      3      1     29
   410    120      67.140      6     57      2      7      7     28
   410    130      45.330     24     71      7     12      5     38
   410    140      32.360     15     96      5     18      8     44
   410    150      23.250     27     99      4     22      9     43
   410    160      17.540     41    130      9     23     11     51
   410    170      13.420     56    135      9     23     10     58
   410    180      10.260     47    168     19     31     19     74
   410    190       8.023     80    168     28     36     15     95
   410    200       6.336    108    204     16     43     12     88
   410    210       5.069    115    205     16     41     18    127
   410    220       3.942    237    234     70     88     41    148
   410    230       3.214    259    238     71     74     42    108
   410    240       2.680    244    236     89     81     48    154
   410    250       2.196    264    192     99     59     60    140
   410    260       1.798    332    196    153     75     55    117
   410    270       1.490    374    183    142     89     59     95
   410    280       1.234    421    176    169     71     62    114
   410    290       1.022    524    185    202     74     95    132
   410    300       0.852    562    193    179     69    108    117
   410    310       0.712    550    158    188     64     82    111
   410    320       0.607    583    141    218     45     89    100
   410    330       0.510    598    151    214     50    107     97
   410    340       0.438    621    145    214     42    107     73
   410    350       0.371    621    115    195     39     94     85
   420    100     190.800      6     22      0      4      1      9
   420    110     102.100      6     36      1      7      2     21
   420    120      64.890     12     54      1      5      1     28
   420    130      43.850      9     74      0     11      7     25
   420    140      30.560     23     75      6     16      5     38
   420    150      22.520     26    106      6     17      6     55
   420    160      16.960     35    100     15     22      9     60
   420    170      12.910     42    120     12     24      9     69
   420    180       9.890     62    177     12     34     11     77
   420    190       7.766     74    172     10     33     14     83
   420    200       6.018     88    188     18     37     18    109
   420    210       4.796    123    204     28     66     19     90
   420    220       3.949    147    221     29     55     30    101
   420    230       3.141    263    229     86     68     59    143
   420    240       2.560    254    215     90     77     53    145
   420    250       2.111    278    221    122     66     53    132
   420    260       1.727    317    196    128     64     66    114
   420    270       1.450    344    202    139     82     73    120
   420    280       1.189    389    175    149     96     72    103
   420    290       1.008    531    217    194     91     86    126
   420    300       0.848    536    186    189     68     89    115
   420    310       0.713    595    189    203     68     97    121
   420    320       0.592    586    136    191     63     90     85
   420    330       0.507    596    156    192     55     91     82
   420    340       0.430    663    123    212     53    131     88
   420    350       0.362    638    119    212     48    113     80
   430    100     181.600      2     18      0      5      5     17
   430    110      98.840      9     33      1      1      5     22
   430    120      62.540      7     56      0     12      2     38
   430    130      42.460     15     77      1     12      2     40
   430    140      30.010     30     73      8     24      2     45
   430    150      21.730     21    119      3     21     10     43
   430    160      16.620     33    120      5     30     16     53
   430    170      12.360     28    143     11     15      5     63
   430    180       9.498     51    162     14     21     18     82
   430    190       7.501     71    186     14     35     19     89
   430    200       5.869     82    195     27     49     17    105
   430    210       4.736    110    196     29     52     17    120
   430    220       3.799    133    180     38     52     24    128
   430    230       3.116    173    227     50     54     30    132
   430    240       2.510    254    220     81     90     51    123
   430    250       2.042    297    216     91    100     54    114
   430    260       1.700    354    201    114     85     41    104
   430    270       1.406    339    196    150     94     67    129
   430    280       1.168    419    176    163     87     61     81
   430    290       0.979    496    207    204     88     98    125
   430    300       0.818    556    183    223     91     84    120
   430    310       0.686    572    174    214     72    103    113
   430    320       0.589    585    150    224     67     86    105
   430    330       0.497    669    145    222     50    104     91
   430    340       0.419    627    141    237     46    118     90
   430    350       0.357    629    135    210     52    103     86
   440    100     172.300      2     22      0      4      0     10
   440    110      96.320      5     32      0      3      3     19
   440    120      61.000     10     49      1      9      2     29
   440    130      40.830      9     72      5      9      6     46
   440    140      29.030     31     93      6     22      5     41
   440    150      21.200     27    103     10     20      8     40
   440    160      15.900     45    104      6     22      6     60
   440    170      12.020     56    154      9     17     11     70
   440    180       9.451     65    173      7     27     15     79
   440    190       7.280     66    152     13     40     11     93
   440    200       5.761    101    175     22     40     13    107
   440    210       4.553    111    187     23     48     25     80
   440    220       3.684    120    257     34     57     27    109
   440    230       2.997    169    170     40     50     30    100
   440    240       2.425    226    251    108    108     57    164
   440    250       2.021    299    222    102     74     47    137
   440    260       1.668    305    199    118     85     63    102
   440    270       1.384    310    209    139     82     51    109
   440    280       1.148    416    182    164    106     70    119
   440    290       0.953    515    214    175    105     91    144
   440    300       0.794    529    213    220     67     92    121
   440    310       0.669    583    159    230     62     89    119
   440    320       0.566    617    182    198     56    113    110
   440    330       0.482    659    146    238     65    102     95
   440    340       0.410    669    130    221     39    111     86
   440    350       0.356    623    126    227     49    112     86
   450    100     165.600      1     19      1      2      1     18
   450    110      92.720     10     37      0      5      0     17
   450    120      58.810      8     64      4      7      1     36
   450    130      39.420     17     74      3      4      3     41
   450    140      28.180     28     91      4     15     10     46
   450    150      20.880     30     97     14     22      5     43
   450    160      15.470     49    127      7     21      9     48
   450    170      11.720     45    147      6     24      9     73
   450    180       9.107     58    151     12     24     13     69
   450    190       7.183     63    191     19     37     15     96
   450    200       5.613     78    170     22     47     17     74
   450    210       4.497    117    223     21     46     14     95
   450    220       3.618    152    189     33     57     36    122
   450    230       2.929    159    184     55     55     21     98
   450    240       2.402    198    186     46     70     26    125
   450    250       1.944    267    229     92     76     63    156
   450    260       1.618    332    195    121     76     63    124
   450    270       1.350    345    230    146     87     62    129
   450    280       1.115    400    181    201     95     66    144
   450    290       0.936    496    219    188    103     68    121
   450    300       0.785    546    198    185     98     95    139
   450    310       0.655    602    183    240     87    101    129
   450    320       0.563    626    152    214     73     89    114
   450    330       0.474    697    134    231     54    100     86
   450    340       0.401    638    120    222     45    113     88
   450    350       0.344    655    120    225     48    100    101
   460    100     158.400      2     20      1      2      2     21
   460    110      89.120      5     33      2      4      3     24
   460    120      57.370     10     52      0     10      3     29
   460    130      38.620     15     82      1      7      9     43
   460    140      27.270     25     91      4     21      7     38
   460    150      19.980     41    109      2     26      8     56
   460    160      14.970     39    126     11     30      6     51
   460    170      11.430     42    157     11     31     11     73
   460    180       8.847     46    166     12     29      8     80
   460    190       6.864     75    199     25     32     15     91
   460    200       5.464     95    189     22     34     13    110
   460    210       4.355    109    198     27     60     15    100
   460    220       3.517    140    199     28     48     21    104
   460    230       2.857    163    190     39     42     33    131
   460    240       2.335    186    181     49     63     28    108
   460    250       1.876    299    269     98     93     55    146
   460    260       1.559    348    174    101     84     78    115
   460    270       1.304    349    206    142     66     72    116
   460    280       1.097    396    212    183    114     61    111
   460    290       0.920    457    215    196     81     97    135
   460    300       0.770    509    223    205     97     98    126
   460    310       0.646    569    195    216    108     94    114
   460    320       0.545    649    152    230     85    101     86
   460    330       0.458    631    131    235     74    103    113
   460    340       0.396    638    142    260     61    120     85
   460    350       0.337    621    122    215     42    125     78
   470    100     152.400      6     23      0      3      3     16
   470    110      87.060      5     41      0      2      4     34
   470    120      54.920     16     57      1     14      1     45
   470    130      37.890     11     81      2      8      4     48
   470    140      26.560     17     93      7     14      9     38
   470    150      19.550     38     99     11     16      8     41
   470    160      14.560     39    130      8     33      6     46
   470    170      11.080     50    146      6     23      9     60
   470    180       8.663     55    167     13     31      8     84
   470    190       6.711     74    174     15     46     12     75
   470    200       5.290     98    163     17     47     15     85
   470    210       4.240    118    180     21     53     20     89
   470    220       3.378    125    190     30     57     28     97
   470    230       2.801    144    192     33     59     30    107
   470    240       2.285    170    173     54     71     29    108
   470    250       1.873    203    209     71     73     41    129
   470    260       1.526    346    223    120     92     90    125
   470    270       1.277    354    178    128     91     64    130
   470    280       1.065    399    205    159    108     66    133
   470    290       0.902    492    216    235    135     64    141
   470    300       0.751    545    217    211    118     85    136
   470    310       0.628    518    149    251     86     91    112
   470    320       0.538    610    160    232    101     84    112
   470    330       0.453    655    144    259     70    116    119
   470    340       0.389    627    134    241     68    132     94
   470    350       0.332    654    123    276     55    102     79
   480    100     147.300      7     29      1      2      3     11
   480    110      83.740      5     36      1      2      3     18
   480    120      54.120     16     40      4      7      5     24
   480    130      36.800     16     68      0      9      1     34
   480    140      26.080     14    109      6     15      5     43
   480    150      19.120     32    110     12     22     10     47
   480    160      14.240     42    137     15     21      8     55
   480    170      10.800     55    125     12     26     14     63
   480    180       8.429     68    138     12     33     19     72
   480    190       6.512     71    193     11     31     11     71
   480    200       5.179    104    189     31     39     13     85
   480    210       4.156    104    160     24     43     25    115
   480    220       3.318    129    199     25     43     18    124
   480    230       2.716    163    188     46     36     22    109
   480    240       2.230    151    180     46     85     28    116
   480    250       1.839    182    217     50     67     32    115
   480    260       1.474    316    219    129     99     62    149
   480    270       1.231    330    182    135     74     63    131
   480    280       1.031    398    190    170    115     50    111
   480    290       0.870    478    227    200    114     93    122
   480    300       0.723    503    190    232     93     82    132
   480    310       0.616    546    188    227     73    104    113
   480    320       0.523    615    162    237     76    120    121
   480    330       0.444    628    169    251     80    117    106
   480    340       0.378    656    160    249     58    129     96
   480    350       0.324    700    125    250     41    115     91
   490    100     143.100      5     22      0      3      3     16
   490    110      81.480      7     47      0      8      1     29
   490    120      52.430      8     47      1     11      3     24
   490    130      35.480     16     56      2     13      6     38
   490    140      25.290     16     96      1     13      6     58
   490    150      18.410     31     86      8     19     10     38
   490    160      13.800     34    127      8     20      9     51
   490    170      10.410     47    139      6     39     16     46
   490    180       8.116     61    151     10     28     12     75
   490    190       6.307     76    170     21     38     10     90
   490    200       5.053     89    177     16     35     18     87
   490    210       4.020     91    183     25     51     22     91
   490    220       3.269    117    159     52     49     17    104
   490    230       2.669    155    176     45     74     30    100
   490    240       2.156    172    205     57     68     32    126
   490    250       1.784    185    192     56     53     34    114
   490    260       1.490    242    194     72     77     49    105
   490    270       1.203    337    210    109     87     71    112
   490    280       1.018    386    208    152    105     77    114
   490    290       0.854    451    200    212     92     96    134
   490    300       0.719    479    220    207    123     95    143
   490    310       0.608    596    180    222     93    106    133
   490    320       0.510    580    155    248    114    103    105
   490    330       0.438    655    160    275     69    108     94
   490    340       0.367    643    153    266     46    117    106
   490    350       0.318    693    131    280     51    104     75
   500    100     137.300      6     22      0      1      1     11
   500    110      79.700      6     36      1      4      3     23
   500    120      51.100      9     75      0      5      2     34
   500    130      34.610     17     63      1      4      7     35
   500    140      24.540     19    110      5     12      7     45
   500    150      18.070     33    105      4     22      8     53
   500    160      13.390     38    108      1     30      6     61
   500    170      10.310     56    121     16     21     13     50
   500    180       7.896     61    149     14     36      6     54
   500    190       6.206     79    162     21     48     11     79
   500    200       4.887     92    177     20     40     20     89
   500    210       3.946    103    180     32     54     21    100
   500    220       3.171    126    200     36     55     18     83
   500    230       2.578    145    224     40     71     28    105
   500    240       2.118    141    191     48     66     27     98
   500    250       1.737    168    164     62     79     37    119
   500    260       1.424    243    169     77     65     42    109
   500    270       1.189    258    185    102     80     47    121
   500    280       0.977    369    187    139     77     71    127
   500    290       0.838    494    242    218    113     79    124
   500    300       0.697    470    248    206    118     88    119
   500    310       0.592    515    228    253     98    108    146
   500    320       0.500    598    171    247    100    106    115
   500    330       0.430    639    154    258     93    103    106
   500    340       0.367    694    151    288     56    109     80
   500    350       0.307    687    133    232     49    102     94
